from,to,value
E02000001,E02006372,1
E02000001,E02006373,1
E02000015,E02006376,1
E02000018,E02006376,10
E02000020,E02006375,1
E02000025,E02006371,1
E02000035,E02006371,5
E02000036,E02006375,4
E02000038,E02006375,1
E02000041,E02006370,1
E02000058,E02006378,1
E02000067,E02006373,3
E02000068,E02006374,1
E02000068,E02006376,15
E02000080,E02006371,1
E02000082,E02006378,2
E02000083,E02006376,1
E02000084,E02006377,1
E02000087,E02006376,9
E02000090,E02006370,2
E02000090,E02006377,1
E02000091,E02006378,1
E02000094,E02006376,4
E02000096,E02006370,1
E02000097,E02006373,4
E02000098,E02006373,4
E02000104,E02006372,1
E02000106,E02006373,1
E02000106,E02006376,4
E02000112,E02006379,2
E02000123,E02006371,1
E02000125,E02006373,2
E02000127,E02006375,1
E02000127,E02006379,1
E02000130,E02006373,4
E02000130,E02006375,4
E02000130,E02006379,2
E02000131,E02006371,1
E02000132,E02006377,2
E02000132,E02006378,1
E02000133,E02006378,2
E02000136,E02006371,1
E02000144,E02006376,3
E02000144,E02006377,1
E02000147,E02006378,1
E02000150,E02006376,16
E02000152,E02006375,3
E02000154,E02006379,1
E02000158,E02006376,1
E02000160,E02006378,1
E02000161,E02006376,2
E02000163,E02006375,1
E02000165,E02006373,2
E02000165,E02006374,1
E02000165,E02006379,1
E02000174,E02006377,3
E02000177,E02006378,1
E02000178,E02006373,1
E02000180,E02006371,1
E02000182,E02006371,1
E02000191,E02006373,3
E02000193,E02006373,5
E02000194,E02006373,1
E02000195,E02006371,4
E02000195,E02006375,6
E02000195,E02006376,2
E02000196,E02006379,1
E02000197,E02006378,2
E02000198,E02006378,3
E02000199,E02006376,1
E02000202,E02006373,1
E02000203,E02006373,1
E02000203,E02006376,2
E02000203,E02006378,3
E02000204,E02006376,1
E02000206,E02006378,2
E02000206,E02006379,2
E02000207,E02006378,6
E02000208,E02006371,1
E02000208,E02006373,1
E02000208,E02006379,4
E02000209,E02006377,7
E02000210,E02006372,1
E02000210,E02006375,5
E02000211,E02006376,1
E02000212,E02006376,1
E02000212,E02006379,3
E02000213,E02006375,1
E02000213,E02006376,3
E02000214,E02006379,1
E02000215,E02006377,1
E02000216,E02006375,5
E02000217,E02006376,4
E02000217,E02006378,4
E02000217,E02006379,1
E02000219,E02006370,2
E02000219,E02006378,3
E02000219,E02006379,1
E02000221,E02006370,1
E02000221,E02006376,1
E02000221,E02006377,2
E02000221,E02006378,3
E02000224,E02006370,1
E02000224,E02006378,2
E02000224,E02006379,2
E02000225,E02006375,2
E02000226,E02006376,1
E02000227,E02006375,3
E02000228,E02006376,6
E02000228,E02006378,6
E02000230,E02006375,4
E02000230,E02006376,2
E02000230,E02006378,14
E02000230,E02006379,1
E02000231,E02006370,1
E02000231,E02006376,4
E02000231,E02006378,5
E02000233,E02006370,2
E02000233,E02006375,1
E02000233,E02006376,1
E02000233,E02006378,6
E02000234,E02006371,1
E02000234,E02006372,1
E02000234,E02006373,4
E02000234,E02006375,1
E02000234,E02006376,6
E02000234,E02006378,8
E02000235,E02006378,2
E02000236,E02006372,1
E02000236,E02006374,6
E02000236,E02006375,4
E02000236,E02006376,4
E02000236,E02006377,4
E02000236,E02006378,23
E02000236,E02006379,4
E02000237,E02006370,1
E02000237,E02006375,1
E02000237,E02006378,7
E02000244,E02006370,1
E02000248,E02006379,3
E02000249,E02006371,1
E02000250,E02006373,3
E02000251,E02006376,3
E02000261,E02006376,3
E02000270,E02006371,1
E02000281,E02006372,3
E02000286,E02006377,3
E02000308,E02006376,1
E02000313,E02006376,2
E02000314,E02006370,4
E02000314,E02006376,29
E02000320,E02006372,1
E02000321,E02006379,1
