from,to,value
E02000110,W02000068,1
E02000215,W02000066,2
E02000378,W02000068,1
E02000509,W02000066,4
E02000634,W02000066,1
E02000672,W02000067,1
E02000810,W02000066,1
E02000821,W02000066,1
E02000851,W02000061,1
E02000879,W02000068,1
E02000908,W02000066,1
E02000944,W02000066,1
E02000987,W02000069,1
E02000992,W02000061,1
E02000994,W02000068,1
E02000998,W02000068,1
E02001007,W02000066,1
E02001007,W02000068,1
E02001016,W02000063,2
E02001016,W02000066,1
E02001025,W02000066,2
E02001030,W02000066,3
E02001033,W02000066,2
E02001035,W02000066,2
E02001036,W02000066,1
E02001038,W02000065,1
E02001039,W02000066,1
E02001049,W02000066,1
E02001050,W02000066,1
E02001055,W02000066,1
E02001059,W02000064,2
E02001062,W02000066,1
E02001064,W02000066,2
E02001065,W02000066,1
E02001070,W02000061,1
E02001070,W02000066,1
E02001074,W02000065,2
E02001075,W02000066,3
E02001078,W02000061,1
E02001080,W02000066,1
E02001081,W02000066,1
E02001083,W02000066,2
E02001084,W02000061,1
E02001086,W02000063,1
E02001086,W02000066,2
E02001087,W02000066,1
E02001089,W02000068,1
E02001095,W02000068,1
E02001110,W02000066,1
E02001112,W02000066,1
E02001113,W02000064,2
E02001114,W02000064,1
E02001121,W02000066,1
E02001124,W02000064,1
E02001128,W02000066,1
E02001137,W02000066,1
E02001151,W02000068,1
E02001152,W02000068,1
E02001155,W02000068,2
E02001156,W02000064,1
E02001156,W02000066,1
E02001159,W02000063,1
E02001159,W02000066,1
E02001162,W02000066,2
E02001163,W02000068,1
E02001175,W02000060,1
E02001175,W02000066,1
E02001177,W02000065,1
E02001177,W02000066,1
E02001177,W02000069,1
E02001181,W02000066,1
E02001182,W02000063,1
E02001182,W02000064,1
E02001183,W02000066,1
E02001185,W02000066,1
E02001186,W02000065,1
E02001188,W02000068,2
E02001201,W02000065,1
E02001201,W02000066,2
E02001202,W02000066,1
E02001205,W02000060,1
E02001206,W02000064,1
E02001212,W02000061,1
E02001212,W02000066,1
E02001221,W02000065,1
E02001222,W02000066,2
E02001223,W02000061,1
E02001229,W02000068,1
E02001235,W02000066,1
E02001237,W02000066,1
E02001240,W02000066,1
E02001241,W02000060,1
E02001244,W02000066,1
E02001246,W02000068,1
E02001249,W02000066,1
E02001254,W02000066,1
E02001260,W02000063,2
E02001260,W02000066,1
E02001261,W02000068,2
E02001262,W02000066,1
E02001264,W02000061,1
E02001269,W02000066,1
E02001270,W02000066,2
E02001271,W02000066,1
E02001271,W02000069,1
E02001273,W02000061,1
E02001275,W02000060,2
E02001275,W02000066,1
E02001277,W02000066,1
E02001278,W02000066,3
E02001279,W02000066,1
E02001281,W02000066,1
E02001282,W02000066,3
E02001283,W02000068,3
E02001285,W02000069,1
E02001289,W02000066,1
E02001296,W02000069,1
E02001298,W02000062,1
E02001300,W02000064,2
E02001301,W02000064,1
E02001302,W02000066,1
E02001302,W02000068,1
E02001304,W02000066,1
E02001305,W02000069,2
E02001309,W02000062,1
E02001311,W02000066,1
E02001312,W02000061,2
E02001312,W02000066,1
E02001314,W02000063,1
E02001314,W02000069,1
E02001315,W02000060,3
E02001315,W02000066,1
E02001317,W02000066,1
E02001319,W02000069,1
E02001320,W02000068,1
E02001321,W02000064,1
E02001321,W02000066,1
E02001322,W02000068,1
E02001323,W02000064,1
E02001324,W02000066,1
E02001324,W02000068,1
E02001325,W02000066,1
E02001327,W02000061,1
E02001327,W02000066,1
E02001327,W02000067,2
E02001328,W02000061,1
E02001328,W02000064,1
E02001328,W02000065,1
E02001328,W02000066,4
E02001329,W02000066,1
E02001330,W02000064,2
E02001330,W02000065,1
E02001330,W02000066,1
E02001332,W02000062,1
E02001332,W02000066,3
E02001333,W02000061,1
E02001334,W02000066,4
E02001335,W02000066,1
E02001336,W02000066,1
E02001339,W02000060,1
E02001339,W02000066,1
E02001340,W02000060,1
E02001340,W02000062,2
E02001340,W02000063,1
E02001340,W02000064,1
E02001340,W02000066,5
E02001340,W02000068,1
E02001341,W02000066,1
E02001342,W02000065,1
E02001342,W02000066,3
E02001343,W02000066,5
E02001344,W02000068,1
E02001345,W02000066,4
E02001346,W02000064,3
E02001346,W02000066,7
E02001346,W02000068,1
E02001348,W02000064,2
E02001348,W02000066,2
E02001349,W02000064,2
E02001349,W02000066,1
E02001350,W02000060,3
E02001350,W02000066,4
E02001352,W02000064,2
E02001353,W02000061,1
E02001353,W02000064,1
E02001353,W02000066,2
E02001354,W02000066,4
E02001355,W02000065,1
E02001355,W02000066,1
E02001355,W02000068,1
E02001358,W02000066,3
E02001360,W02000064,1
E02001360,W02000066,1
E02001361,W02000065,1
E02001361,W02000068,1
E02001361,W02000069,2
E02001362,W02000064,1
E02001362,W02000066,1
E02001363,W02000060,1
E02001364,W02000063,1
E02001364,W02000065,3
E02001364,W02000066,2
E02001364,W02000068,1
E02001365,W02000060,1
E02001365,W02000061,1
E02001365,W02000065,4
E02001365,W02000066,3
E02001366,W02000060,1
E02001366,W02000066,3
E02001367,W02000066,2
E02001367,W02000069,1
E02001368,W02000066,4
E02001369,W02000066,1
E02001370,W02000066,6
E02001371,W02000066,3
E02001372,W02000069,1
E02001373,W02000062,1
E02001373,W02000064,1
E02001373,W02000066,1
E02001374,W02000063,1
E02001374,W02000064,1
E02001374,W02000065,2
E02001374,W02000066,1
