from,to,value
E02000021,E02006695,1
E02000036,E02006697,1
E02000060,E02006697,2
E02000064,E02006697,1
E02000111,E02006692,1
E02000125,E02006690,1
E02000159,E02006695,1
E02000163,E02006692,1
E02000210,E02006695,1
E02000211,E02006697,1
E02000212,E02006695,1
E02000218,E02006694,1
E02000241,E02006697,1
E02000246,E02006697,1
E02000261,E02006690,1
E02000278,E02006694,1
E02000291,E02006694,2
E02000354,E02006692,1
E02000372,E02006694,1
E02000394,E02006695,1
E02000421,E02006698,1
E02000439,E02006695,1
E02000441,E02006695,1
E02000443,E02006697,1
E02000445,E02006695,1
E02000483,E02006692,1
E02000520,E02006697,1
E02000543,E02006697,1
E02000565,E02006692,1
E02000567,E02006692,1
E02000603,E02006694,1
E02000606,E02006692,1
E02000621,E02006695,2
E02000622,E02006695,1
E02000623,E02006692,1
E02000623,E02006695,1
E02000628,E02006695,1
E02000632,E02006692,1
E02000634,E02006692,1
E02000643,E02006695,1
E02000652,E02006692,1
E02000655,E02006694,1
E02000701,E02006695,1
E02000724,E02006695,1
E02000745,E02006694,2
E02000749,E02006694,1
E02000792,E02006695,1
E02000801,E02006695,1
E02000827,E02006695,1
E02000833,E02006695,3
E02000873,E02006694,3
E02000883,E02006692,1
E02000907,E02006694,3
E02000923,E02006692,1
E02000940,E02006695,2
E02000977,E02006694,1
E02000996,E02006697,2
E02001011,E02006697,1
E02001021,E02006692,1
E02001028,E02006692,1
E02001039,E02006690,1
E02001046,E02006697,1
E02001048,E02006697,2
E02001049,E02006692,1
E02001068,E02006698,1
E02001070,E02006692,1
E02001075,E02006697,1
E02001104,E02006692,1
E02001111,E02006697,2
E02001114,E02006692,1
E02001123,E02006697,1
E02001132,E02006690,3
E02001133,E02006690,2
E02001175,E02006692,1
E02001212,E02006692,1
E02001213,E02006692,1
E02001241,E02006697,1
E02001275,E02006690,2
E02001291,E02006697,1
E02001294,E02006695,1
E02001322,E02006697,3
E02001327,E02006697,2
E02001337,E02006692,1
E02001357,E02006692,1
E02001359,E02006690,1
E02001360,E02006697,1
E02001394,E02006697,1
E02001467,E02006697,1
E02001477,E02006696,2
E02001490,E02006697,1
E02001519,E02006692,1
E02001528,E02006692,1
E02001556,E02006692,2
E02001557,E02006693,1
E02001570,E02006692,2
E02001573,E02006694,1
E02001579,E02006692,1
E02001581,E02006692,1
E02001588,E02006692,1
E02001595,E02006692,1
E02001598,E02006692,1
E02001612,E02006697,1
E02001618,E02006697,1
E02001620,E02006692,1
E02001628,E02006690,3
E02001642,E02006695,1
E02001655,E02006690,1
E02001660,E02006692,2
E02001672,E02006692,1
E02001746,E02006692,1
E02001757,E02006692,1
E02001786,E02006692,1
E02001790,E02006692,1
E02001827,E02006697,1
E02001829,E02006696,1
E02001829,E02006698,1
E02001830,E02006696,1
E02001830,E02006697,1
E02001831,E02006696,1
E02001832,E02006698,1
E02001832,E02006699,2
E02001834,E02006698,1
E02001835,E02006697,1
E02001835,E02006699,1
E02001836,E02006698,2
E02001836,E02006699,1
E02001837,E02006696,1
E02001837,E02006697,1
E02001837,E02006698,1
E02001838,E02006696,2
E02001838,E02006697,1
E02001839,E02006696,2
E02001839,E02006697,2
E02001839,E02006698,1
E02001841,E02006697,1
E02001841,E02006698,1
E02001842,E02006696,2
E02001842,E02006697,2
E02001842,E02006699,1
E02001843,E02006698,1
E02001843,E02006699,1
E02001844,E02006697,1
E02001844,E02006698,1
E02001845,E02006692,2
E02001845,E02006696,1
E02001845,E02006697,2
E02001846,E02006696,1
E02001846,E02006697,1
E02001847,E02006696,1
E02001847,E02006698,1
E02001849,E02006697,1
E02001851,E02006697,1
E02001851,E02006698,1
E02001852,E02006698,1
E02001855,E02006698,3
E02001855,E02006699,1
E02001856,E02006698,3
E02001857,E02006697,1
E02001857,E02006698,1
E02001858,E02006697,1
E02001858,E02006698,2
E02001859,E02006698,7
E02001860,E02006696,3
E02001860,E02006697,1
E02001860,E02006698,1
E02001861,E02006697,1
E02001861,E02006699,1
E02001862,E02006696,2
E02001862,E02006697,3
E02001862,E02006698,1
E02001863,E02006697,1
E02001863,E02006698,2
E02001865,E02006697,1
E02001865,E02006698,1
E02001866,E02006697,7
E02001866,E02006698,3
E02001867,E02006696,1
E02001867,E02006698,2
E02001868,E02006697,1
E02001869,E02006699,4
E02001871,E02006697,1
E02001872,E02006697,2
E02001872,E02006699,3
E02001873,E02006697,1
E02001873,E02006698,5
E02001874,E02006698,1
E02001875,E02006696,1
E02001875,E02006697,5
E02001875,E02006698,3
E02001876,E02006696,2
E02001876,E02006697,2
E02001876,E02006698,3
E02001877,E02006696,7
E02001877,E02006697,1
E02001878,E02006697,1
E02001878,E02006699,1
E02001879,E02006697,3
E02001879,E02006699,1
E02001880,E02006697,2
E02001880,E02006698,1
E02001880,E02006699,2
E02001881,E02006699,1
E02001882,E02006698,1
E02001882,E02006699,1
E02001883,E02006696,1
E02001883,E02006697,1
E02001883,E02006699,2
E02001884,E02006698,1
E02001884,E02006699,2
E02001886,E02006696,2
E02001886,E02006697,4
E02001886,E02006698,2
E02001888,E02006698,4
E02001888,E02006699,1
E02001889,E02006697,1
E02001889,E02006698,1
E02001889,E02006699,3
E02001890,E02006696,1
E02001890,E02006697,9
E02001890,E02006698,2
E02001892,E02006698,2
E02001892,E02006699,1
E02001893,E02006698,1
E02001893,E02006699,2
E02001895,E02006698,2
E02001896,E02006696,1
E02001896,E02006699,2
E02001897,E02006698,2
E02001897,E02006699,1
E02001898,E02006690,1
E02001898,E02006698,1
E02001898,E02006699,3
E02001899,E02006696,4
E02001899,E02006697,1
E02001899,E02006698,9
E02001900,E02006696,1
E02001900,E02006699,1
E02001901,E02006696,2
E02001901,E02006698,1
E02001902,E02006699,1
E02001903,E02006699,1
E02001904,E02006699,1
E02001905,E02006696,1
E02001905,E02006698,1
E02001905,E02006699,3
E02001906,E02006696,7
E02001906,E02006697,7
E02001906,E02006698,2
E02001907,E02006697,2
E02001907,E02006699,1
E02001908,E02006697,1
