from,to,value
E02000008,W02000175,2
E02000025,W02000174,2
E02000035,W02000171,1
E02000035,W02000173,1
E02000084,W02000172,1
E02000099,W02000176,1
E02000110,W02000173,1
E02000110,W02000176,1
E02000140,W02000179,1
E02000165,W02000179,2
E02000168,W02000176,1
E02000175,W02000179,1
E02000212,W02000176,1
E02000223,W02000172,1
E02000252,W02000173,1
E02000261,W02000173,1
E02000267,W02000178,1
E02000268,W02000173,1
E02000293,W02000175,1
E02000297,W02000178,1
E02000312,W02000179,1
E02000321,W02000179,2
E02000331,W02000177,2
E02000354,W02000172,1
E02000368,W02000179,1
E02000372,W02000178,1
E02000373,W02000171,1
E02000383,W02000171,1
E02000389,W02000178,1
E02000393,W02000179,1
E02000495,W02000172,3
E02000504,W02000171,3
E02000510,W02000179,3
E02000511,W02000177,2
E02000534,W02000175,1
E02000560,W02000171,1
E02000561,W02000175,2
E02000561,W02000179,1
E02000565,W02000172,1
E02000567,W02000171,1
E02000576,W02000171,2
E02000622,W02000177,1
E02000640,W02000173,10
E02000655,W02000179,1
E02000689,W02000170,2
E02000695,W02000178,3
E02000704,W02000176,3
E02000790,W02000177,2
E02000806,W02000174,2
E02000808,W02000171,1
E02000810,W02000171,1
E02000812,W02000179,1
E02000813,W02000176,1
E02000813,W02000179,1
E02000823,W02000177,1
E02000839,W02000179,1
E02000842,W02000171,3
E02000842,W02000175,1
E02000851,W02000172,2
E02000852,W02000176,2
E02000863,W02000172,1
E02000866,W02000173,1
E02000871,W02000174,1
E02000885,W02000172,2
E02000914,W02000174,1
E02000920,W02000175,1
E02000935,W02000174,1
E02000942,W02000173,1
E02000965,W02000171,2
E02001002,W02000170,1
E02001011,W02000171,4
E02001065,W02000175,4
E02001068,W02000178,2
E02001086,W02000173,1
E02001275,W02000172,1
E02001316,W02000178,1
E02001383,W02000171,3
E02001384,W02000171,1
E02001498,W02000179,1
E02001513,W02000171,3
E02001657,W02000172,4
E02001913,W02000178,1
E02001922,W02000173,1
E02001929,W02000175,7
E02001930,W02000175,2
E02001942,W02000173,5
E02001981,W02000177,1
E02001991,W02000170,3
E02001991,W02000171,1
E02001997,W02000172,2
E02002058,W02000173,1
E02002064,W02000170,1
E02002096,W02000174,1
E02002097,W02000177,1
E02002108,W02000176,1
E02002168,W02000178,1
E02002452,W02000172,1
E02002623,W02000175,1
E02002784,W02000178,1
E02002803,W02000170,1
E02002806,W02000171,1
E02002806,W02000174,1
E02002812,W02000179,2
E02002824,W02000175,3
E02002838,W02000174,1
E02002858,W02000176,2
E02002863,W02000176,1
E02002863,W02000179,3
E02002909,W02000178,1
E02002915,W02000178,1
E02002917,W02000176,1
E02002919,W02000176,1
E02002926,W02000172,2
E02002947,W02000170,1
E02002947,W02000178,2
E02002968,W02000170,2
E02002986,W02000172,1
E02002996,W02000176,1
E02002997,W02000174,1
E02002997,W02000176,1
E02003010,W02000171,1
E02003016,W02000171,1
E02003019,W02000174,1
E02003019,W02000175,1
E02003021,W02000177,1
E02003026,W02000170,1
E02003026,W02000175,1
E02003027,W02000172,1
E02003030,W02000178,1
E02003031,W02000174,1
E02003033,W02000171,1
E02003033,W02000179,1
E02003036,W02000171,1
E02003037,W02000172,1
E02003040,W02000174,1
E02003049,W02000170,1
E02003056,W02000175,1
E02003066,W02000171,3
E02003067,W02000175,1
E02003070,W02000172,1
E02003090,W02000170,1
E02003097,W02000170,2
E02003098,W02000170,1
E02003098,W02000174,1
E02003099,W02000174,1
E02003103,W02000177,3
E02003105,W02000175,1
E02003107,W02000171,1
E02003107,W02000172,1
E02003107,W02000174,1
E02003107,W02000179,1
E02003111,W02000171,1
E02003111,W02000176,3
E02003116,W02000176,1
E02003119,W02000173,1
E02003120,W02000179,1
E02003137,W02000170,1
E02003146,W02000171,1
E02003147,W02000171,1
E02003164,W02000172,2
E02003164,W02000176,1
E02003187,W02000170,1
E02003199,W02000174,1
E02003210,W02000171,1
E02003220,W02000172,1
E02003232,W02000171,1
E02003232,W02000179,3
E02003279,W02000173,1
E02003280,W02000172,3
E02003300,W02000176,2
E02003308,W02000176,1
E02003325,W02000177,1
E02003354,W02000172,1
E02003372,W02000178,3
E02003373,W02000172,3
E02003386,W02000176,2
E02003387,W02000170,1
E02003394,W02000174,3
E02003407,W02000170,1
E02003409,W02000171,1
E02003421,W02000170,1
E02003423,W02000176,1
E02003429,W02000172,2
E02003434,W02000171,1
E02003439,W02000178,1
E02003443,W02000171,3
E02003446,W02000174,1
E02003446,W02000176,1
E02003453,W02000175,1
E02003470,W02000178,1
E02003484,W02000170,1
E02003493,W02000170,1
E02003504,W02000174,1
E02003507,W02000179,2
E02003532,W02000174,1
E02003541,W02000179,1
E02003545,W02000179,1
E02003546,W02000172,1
E02003548,W02000178,1
E02003563,W02000178,4
E02003568,W02000172,1
E02003570,W02000175,1
E02003588,W02000177,1
E02003590,W02000177,1
E02003612,W02000178,3
E02003642,W02000170,1
E02003643,W02000172,2
E02003646,W02000171,2
E02003651,W02000175,1
E02003688,W02000174,1
E02003711,W02000175,1
E02003717,W02000171,4
E02003723,W02000170,1
E02003726,W02000171,1
E02003726,W02000177,1
E02003763,W02000179,2
E02003778,W02000177,1
E02003802,W02000172,1
E02003802,W02000176,1
E02003803,W02000171,1
E02003803,W02000172,1
E02003825,W02000172,1
E02003902,W02000175,1
E02003911,W02000173,1
E02003918,W02000174,2
E02003926,W02000175,1
E02003942,W02000175,2
E02003942,W02000177,1
E02003957,W02000176,3
E02003996,W02000172,1
E02004039,W02000172,1
E02004051,W02000178,2
E02004092,W02000172,1
E02004139,W02000174,1
E02004145,W02000170,1
E02004152,W02000179,1
E02004154,W02000179,1
E02004156,W02000170,2
E02004156,W02000174,1
E02004174,W02000176,1
E02004181,W02000175,2
E02004225,W02000176,1
E02004231,W02000178,1
E02004232,W02000172,1
E02004241,W02000179,4
E02004275,W02000171,1
E02004309,W02000171,2
E02004352,W02000171,1
E02004362,W02000179,1
E02004368,W02000178,3
E02004417,W02000176,2
E02004422,W02000172,1
E02004472,W02000177,1
E02004520,W02000176,1
E02004548,W02000177,1
E02004608,W02000175,4
E02004624,W02000175,1
E02004626,W02000172,1
E02004639,W02000174,1
E02004647,W02000171,1
E02004649,W02000179,1
E02004651,W02000174,1
E02004664,W02000170,2
E02004664,W02000173,2
E02004666,W02000170,1
E02004672,W02000174,1
E02004675,W02000172,2
E02004678,W02000172,3
E02004679,W02000172,1
E02004679,W02000174,1
E02004697,W02000178,1
E02004716,W02000171,1
E02004728,W02000170,5
E02004730,W02000172,1
E02004734,W02000170,2
E02004739,W02000173,1
E02004755,W02000171,1
E02004804,W02000172,1
E02004807,W02000176,1
E02004813,W02000175,1
E02004907,W02000170,1
E02004909,W02000173,1
E02004920,W02000172,2
E02004921,W02000179,1
E02004926,W02000176,2
E02004928,W02000176,1
E02004948,W02000172,1
E02004971,W02000174,1
E02004978,W02000172,1
E02004978,W02000175,3
E02004995,W02000176,1
E02005106,W02000178,1
E02005123,W02000179,5
E02005147,W02000175,2
E02005205,W02000174,1
E02005234,W02000178,1
E02005347,W02000173,1
E02005352,W02000172,1
E02005353,W02000174,1
E02005354,W02000177,1
E02005374,W02000176,1
E02005380,W02000172,1
E02005380,W02000177,1
E02005408,W02000174,6
E02005425,W02000176,1
E02005450,W02000171,3
E02005473,W02000176,2
E02005533,W02000174,1
E02005540,W02000175,1
E02005547,W02000172,1
E02005564,W02000171,1
E02005577,W02000172,1
E02005614,W02000178,1
E02005615,W02000172,1
E02005628,W02000174,3
E02005632,W02000170,1
E02005644,W02000174,2
E02005653,W02000175,1
E02005680,W02000178,1
E02005692,W02000174,1
E02005752,W02000173,1
E02005756,W02000171,5
E02005771,W02000177,1
E02005785,W02000170,1
E02005785,W02000178,1
E02005932,W02000178,1
E02005947,W02000171,1
E02005963,W02000177,1
E02005971,W02000177,1
E02006001,W02000170,1
E02006055,W02000178,1
E02006061,W02000174,1
E02006062,W02000171,1
E02006066,W02000174,1
E02006080,W02000173,1
E02006080,W02000178,1
E02006127,W02000175,1
E02006162,W02000174,1
E02006168,W02000174,1
E02006198,W02000179,1
E02006251,W02000173,1
E02006256,W02000176,2
E02006273,W02000175,1
E02006335,W02000172,1
E02006356,W02000174,2
E02006365,W02000172,1
E02006395,W02000173,2
E02006405,W02000175,1
E02006411,W02000177,2
E02006463,W02000174,2
E02006501,W02000172,1
E02006502,W02000175,4
E02006509,W02000175,2
E02006525,W02000178,1
E02006528,W02000171,1
E02006531,W02000174,1
E02006615,W02000170,4
E02006623,W02000172,1
E02006630,W02000170,1
E02006638,W02000174,1
E02006640,W02000178,1
E02006648,W02000172,1
E02006651,W02000170,2
E02006652,W02000171,1
E02006678,W02000177,2
E02006679,W02000176,2
E02006684,W02000179,2
E02006687,W02000170,5
E02006688,W02000170,1
E02006744,W02000174,1
E02006807,W02000172,1
E02006841,W02000174,3
E02006887,W02000170,2
E02006895,W02000171,1
E02006904,W02000175,1
E02006937,W02000172,1
E02006947,W02000177,1
E02006950,W02000175,1
E02006951,W02000173,1
E02006956,W02000172,3
E02006965,W02000178,1
E02006995,W02000173,10
E02006999,W02000171,2
E02007025,W02000176,1
E02007026,W02000177,1
E02007041,W02000179,1
E02007065,W02000175,2
E02007075,W02000172,1
E02007082,W02000179,2
E02007097,W02000174,2
E02007108,W02000179,1
E02007114,W02000172,1
N09000010,W02000176,1
S02001257,W02000172,1
S02001385,W02000176,1
S02001446,W02000175,1
S02001471,W02000170,1
S02001497,W02000171,1
S02001658,W02000171,1
S02001674,W02000175,1
S02001762,W02000173,2
S02001762,W02000177,2
S02001888,W02000175,4
S02002217,W02000179,1
S02002444,W02000170,1
W02000006,W02000170,1
W02000010,W02000170,1
W02000010,W02000173,2
W02000010,W02000179,1
W02000013,W02000175,2
W02000018,W02000170,1
W02000022,W02000172,1
W02000051,W02000178,1
W02000113,W02000172,1
W02000116,W02000174,1
W02000117,W02000170,1
W02000117,W02000171,1
W02000117,W02000172,2
W02000117,W02000173,1
W02000117,W02000174,1
W02000117,W02000176,2
W02000122,W02000171,1
W02000123,W02000172,1
W02000124,W02000174,3
W02000126,W02000176,1
W02000126,W02000177,1
W02000127,W02000171,1
W02000130,W02000171,1
