from,to,value
E02000003,E02007038,1
E02000094,E02007038,1
E02000095,E02007038,1
E02000099,E02007038,2
E02000120,E02007039,1
E02000154,E02007038,1
E02000208,E02007038,1
E02000307,E02007038,1
E02000314,E02007030,1
E02000362,E02007038,1
E02000382,E02007038,1
E02000401,E02007033,1
E02000480,E02007030,1
E02000521,E02007039,1
E02000569,E02007030,1
E02000598,E02007030,1
E02000616,E02007030,1
E02000678,E02007030,1
E02000748,E02007038,1
E02000774,E02007038,1
E02000808,E02007038,1
E02000813,E02007030,1
E02000817,E02007030,1
E02000822,E02007031,1
E02000885,E02007038,1
E02000888,E02007038,2
E02000922,E02007035,1
E02000926,E02007030,1
E02000936,E02007038,1
E02000964,E02007039,1
E02000987,E02007030,1
E02000991,E02007030,1
E02001000,E02007030,1
E02001013,E02007030,1
E02001026,E02007038,1
E02001047,E02007030,1
E02001051,E02007030,2
E02001053,E02007030,2
E02001055,E02007030,1
E02001061,E02007030,2
E02001062,E02007030,1
E02001063,E02007030,1
E02001069,E02007030,2
E02001070,E02007030,1
E02001072,E02007030,3
E02001073,E02007030,3
E02001074,E02007030,1
E02001075,E02007030,1
E02001076,E02007030,3
E02001077,E02007030,1
E02001078,E02007030,2
E02001079,E02007030,2
E02001080,E02007030,4
E02001081,E02007030,4
E02001082,E02007030,2
E02001083,E02007030,10
E02001084,E02007030,2
E02001085,E02007030,1
E02001086,E02007030,2
E02001087,E02007030,4
E02001089,E02007030,1
E02001091,E02007030,2
E02001109,E02007030,1
E02001129,E02007030,1
E02001139,E02007030,1
E02001147,E02007038,1
E02001156,E02007030,1
E02001157,E02007038,1
E02001159,E02007030,1
E02001160,E02007030,1
E02001165,E02007030,1
E02001170,E02007030,1
E02001175,E02007030,1
E02001176,E02007030,1
E02001183,E02007030,1
E02001190,E02007039,1
E02001194,E02007030,1
E02001199,E02007030,2
E02001202,E02007030,1
E02001211,E02007030,3
E02001212,E02007030,1
E02001214,E02007030,1
E02001218,E02007030,2
E02001219,E02007030,1
E02001221,E02007030,1
E02001223,E02007030,4
E02001224,E02007030,1
E02001225,E02007030,3
E02001226,E02007030,4
E02001228,E02007030,1
E02001229,E02007030,1
E02001230,E02007030,1
E02001232,E02007030,1
E02001235,E02007030,2
E02001236,E02007030,7
E02001239,E02007030,2
E02001240,E02007030,2
E02001244,E02007039,1
E02001247,E02007030,1
E02001256,E02007030,1
E02001259,E02007030,1
E02001260,E02007030,3
E02001261,E02007030,1
E02001263,E02007030,1
E02001264,E02007030,1
E02001265,E02007030,1
E02001266,E02007030,2
E02001268,E02007030,1
E02001269,E02007030,1
E02001270,E02007030,2
E02001271,E02007030,2
E02001272,E02007030,2
E02001273,E02007030,1
E02001274,E02007030,6
E02001275,E02007030,1
E02001277,E02007030,4
E02001278,E02007030,6
E02001279,E02007030,3
E02001280,E02007030,1
E02001281,E02007030,5
E02001282,E02007030,2
E02001283,E02007030,6
E02001284,E02007030,2
E02001284,E02007038,1
E02001285,E02007030,4
E02001286,E02007030,3
E02001288,E02007030,1
E02001302,E02007030,1
E02001305,E02007030,1
E02001305,E02007039,1
E02001315,E02007030,1
E02001317,E02007030,2
E02001321,E02007030,1
E02001324,E02007030,1
E02001326,E02007030,2
E02001327,E02007038,1
E02001329,E02007030,1
E02001331,E02007030,1
E02001333,E02007030,1
E02001335,E02007038,1
E02001341,E02007030,1
E02001342,E02007030,1
E02001343,E02007030,1
E02001347,E02007030,1
E02001357,E02007031,1
E02001358,E02007030,1
E02001364,E02007030,1
E02001367,E02007030,1
E02001369,E02007030,2
E02001370,E02007030,1
E02001373,E02007030,1
E02001377,E02007030,2
E02001378,E02007030,1
E02001380,E02007030,2
E02001382,E02007030,1
E02001383,E02007030,1
E02001388,E02007030,4
E02001389,E02007030,1
E02001392,E02007030,2
E02001394,E02007030,8
E02001396,E02007030,1
E02001397,E02007030,1
E02001398,E02007030,4
E02001401,E02007030,3
E02001404,E02007030,1
E02001414,E02007030,1
E02001416,E02007038,1
E02001420,E02007030,3
E02001420,E02007031,1
E02001423,E02007030,1
E02001425,E02007030,1
E02001432,E02007030,3
E02001446,E02007030,1
E02001449,E02007030,1
E02001451,E02007038,1
E02001455,E02007038,1
E02001461,E02007038,1
E02001462,E02007030,1
E02001465,E02007031,1
E02001466,E02007030,2
E02001468,E02007030,1
E02001470,E02007030,1
E02001479,E02007030,1
E02001486,E02007030,1
E02001490,E02007030,1
E02001493,E02007030,1
E02001494,E02007030,2
E02001497,E02007030,2
E02001500,E02007030,1
E02001501,E02007038,1
E02001502,E02007030,1
E02001503,E02007030,2
E02001505,E02007038,1
E02001506,E02007030,1
E02001508,E02007030,2
E02001520,E02007038,1
E02001534,E02007038,2
E02001543,E02007039,2
E02001570,E02007039,1
E02001614,E02007039,1
E02001617,E02007030,1
E02001625,E02007030,1
E02001632,E02007030,1
E02001637,E02007030,1
E02001795,E02007038,1
E02001827,E02007038,21
E02001827,E02007039,8
E02001828,E02007038,24
E02001828,E02007039,4
E02001829,E02007038,24
E02001829,E02007039,1
E02001830,E02007038,32
E02001830,E02007039,7
E02001831,E02007038,74
E02001831,E02007039,6
E02001832,E02007038,34
E02001832,E02007039,11
E02001833,E02007038,27
E02001833,E02007039,5
E02001834,E02007038,25
E02001834,E02007039,7
E02001835,E02007038,25
E02001835,E02007039,3
E02001836,E02007034,1
E02001836,E02007038,36
E02001836,E02007039,6
E02001837,E02007038,56
E02001837,E02007039,17
E02001838,E02007038,70
E02001838,E02007039,3
E02001839,E02007038,32
E02001839,E02007039,6
E02001840,E02007038,60
E02001840,E02007039,8
E02001841,E02007038,20
E02001842,E02007038,27
E02001842,E02007039,8
E02001843,E02007038,51
E02001843,E02007039,6
E02001844,E02007038,67
E02001844,E02007039,13
E02001845,E02007038,32
E02001845,E02007039,10
E02001846,E02007038,62
E02001846,E02007039,11
E02001847,E02007038,45
E02001847,E02007039,5
E02001848,E02007038,43
E02001848,E02007039,7
E02001849,E02007038,89
E02001849,E02007039,5
E02001850,E02007038,29
E02001850,E02007039,7
E02001851,E02007038,110
E02001851,E02007039,6
E02001852,E02007038,66
E02001852,E02007039,8
E02001855,E02007038,162
E02001855,E02007039,7
E02001856,E02007038,84
E02001856,E02007039,3
E02001857,E02007038,161
E02001857,E02007039,17
E02001858,E02007038,18
E02001858,E02007039,7
E02001859,E02007038,40
E02001859,E02007039,9
E02001860,E02007038,23
E02001860,E02007039,22
E02001861,E02007038,30
E02001861,E02007039,7
E02001862,E02007038,12
E02001862,E02007039,20
E02001863,E02007038,24
E02001863,E02007039,7
E02001865,E02007038,18
E02001865,E02007039,13
E02001866,E02007038,22
E02001866,E02007039,10
E02001867,E02007038,18
E02001867,E02007039,8
E02001868,E02007038,70
E02001868,E02007039,11
E02001869,E02007038,20
E02001869,E02007039,8
E02001870,E02007038,92
E02001870,E02007039,10
E02001871,E02007038,61
E02001871,E02007039,16
E02001872,E02007038,67
E02001872,E02007039,9
E02001873,E02007038,13
E02001873,E02007039,12
E02001874,E02007038,54
E02001874,E02007039,10
E02001875,E02007038,19
E02001875,E02007039,8
E02001876,E02007038,22
E02001876,E02007039,9
E02001877,E02007038,40
E02001877,E02007039,17
E02001878,E02007038,27
E02001878,E02007039,10
E02001879,E02007038,16
E02001879,E02007039,6
E02001880,E02007038,45
E02001880,E02007039,19
E02001881,E02007038,33
E02001881,E02007039,23
E02001882,E02007038,44
E02001882,E02007039,21
E02001883,E02007038,33
E02001883,E02007039,10
E02001884,E02007038,35
E02001884,E02007039,23
E02001886,E02007038,20
E02001886,E02007039,9
E02001888,E02007038,20
E02001888,E02007039,18
E02001889,E02007038,33
E02001889,E02007039,21
E02001890,E02007038,12
E02001890,E02007039,15
E02001892,E02007038,27
E02001892,E02007039,18
E02001893,E02007038,32
E02001893,E02007039,16
E02001895,E02007038,32
E02001895,E02007039,27
E02001896,E02007038,14
E02001896,E02007039,27
E02001897,E02007038,12
E02001897,E02007039,42
E02001898,E02007038,20
E02001898,E02007039,16
E02001899,E02007038,14
E02001899,E02007039,14
E02001900,E02007038,4
E02001900,E02007039,7
E02001901,E02007038,9
E02001901,E02007039,13
E02001902,E02007038,17
