from,to,value
E02000003,W02000117,1
E02000058,W02000111,2
E02000060,W02000117,1
E02000061,W02000118,1
E02000071,W02000111,2
E02000077,W02000118,1
E02000104,W02000114,2
E02000118,W02000117,1
E02000132,W02000116,1
E02000140,W02000117,1
E02000152,W02000110,2
E02000152,W02000113,2
E02000152,W02000117,1
E02000162,W02000118,3
E02000183,W02000110,1
E02000193,W02000116,1
E02000223,W02000110,1
E02000227,W02000117,1
E02000232,W02000117,1
E02000241,W02000117,2
E02000250,W02000118,1
E02000255,W02000111,3
E02000269,W02000117,1
E02000279,W02000117,1
E02000312,W02000117,1
E02000313,W02000117,1
E02000318,W02000117,3
E02000328,W02000114,1
E02000351,W02000117,1
E02000353,W02000111,6
E02000355,W02000111,1
E02000358,W02000117,1
E02000367,W02000116,1
E02000370,W02000117,1
E02000375,W02000110,3
E02000380,W02000111,1
E02000381,W02000114,2
E02000382,W02000117,1
E02000389,W02000116,1
E02000393,W02000113,1
E02000393,W02000114,3
E02000396,W02000117,1
E02000413,W02000117,1
E02000414,W02000117,1
E02000417,W02000117,1
E02000421,W02000116,2
E02000426,W02000114,1
E02000427,W02000114,4
E02000437,W02000117,1
E02000449,W02000110,2
E02000457,W02000117,1
E02000466,W02000117,1
E02000470,W02000118,1
E02000511,W02000117,1
E02000515,W02000110,1
E02000516,W02000117,1
E02000532,W02000116,1
E02000535,W02000117,1
E02000562,W02000117,2
E02000568,W02000117,1
E02000569,W02000111,1
E02000570,W02000114,2
E02000576,W02000118,1
E02000580,W02000113,1
E02000583,W02000116,1
E02000586,W02000114,2
E02000587,W02000113,3
E02000587,W02000117,1
E02000595,W02000113,1
E02000597,W02000113,5
E02000599,W02000117,2
E02000600,W02000117,1
E02000602,W02000113,3
E02000613,W02000117,1
E02000615,W02000117,1
E02000621,W02000114,1
E02000623,W02000111,1
E02000632,W02000114,2
E02000635,W02000111,1
E02000637,W02000113,1
E02000638,W02000116,1
E02000638,W02000117,3
E02000640,W02000117,1
E02000646,W02000118,2
E02000650,W02000111,2
E02000660,W02000117,3
E02000661,W02000117,2
E02000667,W02000118,1
E02000671,W02000113,1
E02000671,W02000117,1
E02000673,W02000110,1
E02000674,W02000117,1
E02000676,W02000116,1
E02000685,W02000110,3
E02000689,W02000117,1
E02000697,W02000113,4
E02000740,W02000116,1
E02000741,W02000117,3
E02000742,W02000117,1
E02000747,W02000117,7
E02000749,W02000117,1
E02000764,W02000117,1
E02000773,W02000117,1
E02000791,W02000114,1
E02000797,W02000111,2
E02000818,W02000116,1
E02000819,W02000111,1
E02000829,W02000111,1
E02000829,W02000118,1
E02000837,W02000111,1
E02000846,W02000111,1
E02000865,W02000116,1
E02000872,W02000114,1
E02000872,W02000118,2
E02000876,W02000111,1
E02000884,W02000114,1
E02000890,W02000117,2
E02000894,W02000110,1
E02000904,W02000114,4
E02000905,W02000117,1
E02000907,W02000110,3
E02000908,W02000114,2
E02000909,W02000117,3
E02000911,W02000117,2
E02000914,W02000114,1
E02000922,W02000117,1
E02000932,W02000118,1
E02000934,W02000110,1
E02000935,W02000110,1
E02000943,W02000114,2
E02000945,W02000118,1
E02000947,W02000117,1
E02000948,W02000111,1
E02000962,W02000117,3
E02000963,W02000114,1
E02000965,W02000114,1
E02000969,W02000116,1
E02000969,W02000117,2
E02000971,W02000118,1
E02000974,W02000110,2
E02000975,W02000110,2
E02000976,W02000111,1
E02000977,W02000113,1
E02000977,W02000114,2
E02000981,W02000117,2
E02000984,W02000118,1
E02000986,W02000118,1
E02000990,W02000117,2
E02001013,W02000117,1
E02001022,W02000117,1
E02001030,W02000117,1
E02001042,W02000117,3
E02001047,W02000117,1
E02001062,W02000117,1
E02001063,W02000111,1
E02001077,W02000118,1
E02001080,W02000117,5
E02001081,W02000116,4
E02001084,W02000116,1
E02001087,W02000111,1
E02001089,W02000114,4
E02001126,W02000117,2
E02001134,W02000117,1
E02001151,W02000118,1
E02001160,W02000118,1
E02001170,W02000117,1
E02001173,W02000114,1
E02001189,W02000110,2
E02001199,W02000111,1
E02001207,W02000117,1
E02001212,W02000117,3
E02001216,W02000117,1
E02001218,W02000117,2
E02001223,W02000117,1
E02001247,W02000117,1
E02001252,W02000117,1
E02001263,W02000117,1
E02001276,W02000117,1
E02001276,W02000118,2
E02001283,W02000116,1
E02001290,W02000117,1
E02001300,W02000117,2
E02001321,W02000116,3
E02001325,W02000117,4
E02001337,W02000118,3
E02001370,W02000117,1
E02001371,W02000118,2
E02001376,W02000113,2
E02001376,W02000114,1
E02001384,W02000114,1
E02001384,W02000117,4
E02001385,W02000118,1
E02001388,W02000116,1
E02001398,W02000118,1
E02001402,W02000117,2
E02001406,W02000117,3
E02001416,W02000117,1
E02001417,W02000117,1
E02001418,W02000117,2
E02001421,W02000117,2
E02001438,W02000117,1
E02001441,W02000117,8
E02001450,W02000117,2
E02001454,W02000117,1
E02001471,W02000117,4
E02001472,W02000117,2
E02001474,W02000117,1
E02001474,W02000118,3
E02001489,W02000114,1
E02001497,W02000118,2
E02001499,W02000117,1
E02001502,W02000118,2
E02001531,W02000117,1
E02001545,W02000113,1
E02001557,W02000110,2
E02001560,W02000111,1
E02001575,W02000111,1
E02001638,W02000118,1
E02001640,W02000111,1
E02001646,W02000118,1
E02001648,W02000111,1
E02001648,W02000117,2
E02001650,W02000117,10
E02001658,W02000116,1
E02001663,W02000111,3
E02001678,W02000118,1
E02001686,W02000117,2
E02001701,W02000117,6
E02001707,W02000117,1
E02001719,W02000111,1
E02001724,W02000114,1
E02001742,W02000118,1
E02001755,W02000117,5
E02001759,W02000111,1
E02001804,W02000117,2
E02001808,W02000117,1
E02001827,W02000116,1
E02001827,W02000117,1
E02001830,W02000116,3
E02001830,W02000118,1
E02001835,W02000117,6
E02001839,W02000117,2
E02001842,W02000117,1
E02001847,W02000113,2
E02001848,W02000117,1
E02001851,W02000117,1
E02001857,W02000114,1
E02001861,W02000117,1
E02001868,W02000117,1
E02001872,W02000117,1
E02001873,W02000117,1
E02001876,W02000113,1
E02001876,W02000117,1
E02001881,W02000117,2
E02001883,W02000117,4
E02001899,W02000117,4
E02001906,W02000117,1
E02001913,W02000118,1
E02001915,W02000117,3
E02001920,W02000117,1
E02001922,W02000113,1
E02001922,W02000117,2
E02001931,W02000117,3
E02001932,W02000117,1
E02001939,W02000117,2
E02001944,W02000117,5
E02001950,W02000110,1
E02001955,W02000111,3
E02001958,W02000117,1
E02001962,W02000117,1
E02001963,W02000118,1
E02001964,W02000117,1
E02001965,W02000110,1
E02001977,W02000117,1
E02001980,W02000117,1
E02001981,W02000111,1
E02001981,W02000118,1
E02001982,W02000118,2
E02001988,W02000117,1
E02001989,W02000117,3
E02001992,W02000116,2
E02002000,W02000117,1
E02002001,W02000117,2
E02002002,W02000117,4
E02002005,W02000117,2
E02002006,W02000117,3
E02002007,W02000117,2
E02002008,W02000117,3
E02002009,W02000117,3
E02002010,W02000117,1
E02002012,W02000114,1
E02002015,W02000117,1
E02002020,W02000117,1
E02002020,W02000118,2
E02002030,W02000116,1
E02002033,W02000117,1
E02002034,W02000117,2
E02002034,W02000118,3
E02002036,W02000117,3
E02002038,W02000116,1
E02002038,W02000117,3
E02002045,W02000113,1
E02002049,W02000117,1
E02002055,W02000117,1
E02002062,W02000118,1
E02002066,W02000117,1
E02002071,W02000117,1
E02002073,W02000113,7
E02002078,W02000114,5
E02002079,W02000117,2
E02002079,W02000118,1
E02002080,W02000117,2
E02002087,W02000118,2
E02002089,W02000117,2
E02002093,W02000110,2
E02002106,W02000111,1
E02002112,W02000116,2
E02002113,W02000117,1
E02002115,W02000117,1
E02002117,W02000117,6
E02002120,W02000118,2
E02002122,W02000118,2
E02002124,W02000117,1
E02002127,W02000117,5
E02002129,W02000117,3
E02002130,W02000117,4
E02002131,W02000117,1
E02002132,W02000117,4
E02002135,W02000110,1
E02002137,W02000117,2
E02002141,W02000117,3
E02002144,W02000117,1
E02002149,W02000117,2
E02002150,W02000118,2
E02002158,W02000117,2
E02002162,W02000118,3
E02002175,W02000117,1
E02002177,W02000117,1
E02002181,W02000117,4
E02002182,W02000118,1
E02002184,W02000113,1
E02002254,W02000117,1
E02002297,W02000117,1
E02002306,W02000113,1
E02002319,W02000117,1
E02002322,W02000117,1
E02002326,W02000117,1
E02002352,W02000116,1
E02002352,W02000118,1
E02002353,W02000117,1
E02002363,W02000117,1
E02002373,W02000117,1
E02002374,W02000116,1
E02002385,W02000116,1
E02002403,W02000117,3
E02002462,W02000113,2
E02002467,W02000117,1
E02002467,W02000118,1
E02002468,W02000117,3
E02002468,W02000118,1
E02002520,W02000117,1
E02002560,W02000116,1
E02002592,W02000113,2
E02002593,W02000118,2
E02002598,W02000117,3
E02002604,W02000117,1
E02002610,W02000117,2
E02002611,W02000117,1
E02002611,W02000118,1
E02002612,W02000118,2
E02002643,W02000117,2
E02002665,W02000110,3
E02002666,W02000118,2
E02002669,W02000113,2
E02002684,W02000117,1
E02002703,W02000117,1
E02002731,W02000113,1
E02002761,W02000113,1
E02002780,W02000117,2
E02002783,W02000113,2
E02002785,W02000117,1
E02002790,W02000113,3
E02002819,W02000117,1
E02002820,W02000117,2
E02002821,W02000117,2
E02002826,W02000117,1
E02002842,W02000117,4
E02002855,W02000118,2
E02002863,W02000118,2
E02002864,W02000117,4
E02002866,W02000117,1
E02002874,W02000111,1
E02002887,W02000117,3
E02002891,W02000113,2
E02002891,W02000114,1
E02002893,W02000116,1
E02002895,W02000117,1
E02002897,W02000117,1
E02002898,W02000111,1
