from,to,value
E02000074,W02000259,1
E02000122,W02000251,1
E02000132,W02000250,1
E02000167,W02000250,2
E02000170,W02000250,1
E02000172,W02000251,2
E02000191,W02000254,1
E02000207,W02000254,1
E02000217,W02000251,6
E02000260,W02000255,3
E02000294,W02000259,1
E02000312,W02000250,1
E02000327,W02000250,3
E02000340,W02000257,1
E02000372,W02000250,1
E02000372,W02000252,1
E02000372,W02000253,2
E02000372,W02000254,1
E02000372,W02000257,3
E02000390,W02000252,9
E02000390,W02000254,1
E02000390,W02000259,2
E02000396,W02000256,1
E02000415,W02000255,1
E02000453,W02000251,1
E02000461,W02000253,1
E02000500,W02000253,2
E02000522,W02000256,1
E02000565,W02000254,1
E02000566,W02000254,1
E02000596,W02000256,1
E02000620,W02000255,1
E02000627,W02000250,2
E02000630,W02000250,1
E02000633,W02000251,1
E02000646,W02000256,1
E02000649,W02000251,2
E02000693,W02000251,1
E02000694,W02000253,1
E02000702,W02000256,2
E02000727,W02000256,2
E02000792,W02000250,2
E02000802,W02000257,3
E02000814,W02000256,1
E02000818,W02000250,1
E02000826,W02000251,1
E02000863,W02000250,3
E02000873,W02000250,1
E02000879,W02000250,1
E02000932,W02000253,3
E02000944,W02000251,1
E02000962,W02000251,1
E02000976,W02000257,2
E02000983,W02000251,10
E02000984,W02000251,2
E02001024,W02000250,3
E02001042,W02000250,1
E02001045,W02000254,3
E02001076,W02000253,1
E02001095,W02000258,1
E02001115,W02000255,3
E02001161,W02000250,1
E02001181,W02000257,5
E02001240,W02000250,1
E02001269,W02000251,2
E02001308,W02000252,2
E02001350,W02000256,1
E02001353,W02000250,1
E02001369,W02000253,1
E02001369,W02000254,1
E02001384,W02000256,1
E02001406,W02000250,1
E02001425,W02000257,1
E02001431,W02000256,3
E02001457,W02000255,3
E02001486,W02000253,2
E02001527,W02000250,3
E02001534,W02000254,1
E02001563,W02000250,2
E02001563,W02000256,2
E02001604,W02000254,2
E02001653,W02000258,2
E02001720,W02000250,1
E02001760,W02000250,1
E02001766,W02000257,2
E02001791,W02000251,2
E02001803,W02000250,3
E02001876,W02000259,2
E02001920,W02000252,1
E02001944,W02000250,2
E02001987,W02000251,1
E02001989,W02000250,3
E02001995,W02000250,1
E02002029,W02000250,3
E02002040,W02000250,5
E02002055,W02000250,1
E02002168,W02000258,1
E02002206,W02000250,1
E02002272,W02000254,4
E02002301,W02000250,5
E02002311,W02000250,3
E02002328,W02000250,1
E02002442,W02000250,3
E02002451,W02000250,1
E02002483,W02000250,3
E02002515,W02000250,2
E02002523,W02000250,1
E02002543,W02000250,2
E02002606,W02000251,1
E02002623,W02000250,9
E02002665,W02000257,1
E02002693,W02000250,3
E02002693,W02000255,1
E02002694,W02000250,1
E02002748,W02000250,3
E02002793,W02000250,1
E02002798,W02000250,2
E02002807,W02000253,1
E02002820,W02000257,1
E02002822,W02000253,4
E02002827,W02000257,3
E02002846,W02000251,3
E02002887,W02000257,1
E02002912,W02000251,1
E02002916,W02000250,5
E02002916,W02000257,1
E02002919,W02000250,3
E02002923,W02000254,1
E02002924,W02000250,2
E02002927,W02000251,1
E02002929,W02000252,1
E02002968,W02000254,1
E02002986,W02000250,1
E02002991,W02000255,1
E02002995,W02000252,1
E02003001,W02000251,3
E02003014,W02000256,2
E02003019,W02000251,3
E02003019,W02000257,2
E02003030,W02000250,1
E02003030,W02000251,2
E02003030,W02000256,2
E02003037,W02000255,1
E02003039,W02000251,3
E02003041,W02000250,1
E02003041,W02000251,1
E02003041,W02000256,2
E02003045,W02000252,3
E02003045,W02000255,1
E02003050,W02000256,3
E02003050,W02000259,1
E02003052,W02000259,1
E02003054,W02000252,1
E02003062,W02000258,1
E02003067,W02000250,2
E02003067,W02000251,1
E02003080,W02000253,2
E02003085,W02000252,1
E02003090,W02000250,2
E02003094,W02000251,1
E02003096,W02000255,5
E02003097,W02000255,3
E02003098,W02000253,1
E02003103,W02000250,2
E02003104,W02000250,1
E02003104,W02000256,1
E02003104,W02000257,1
E02003114,W02000251,1
E02003114,W02000253,1
E02003115,W02000252,2
E02003115,W02000256,1
E02003116,W02000256,2
E02003124,W02000252,1
E02003126,W02000250,1
E02003135,W02000258,1
