from,to,value
E02000029,W02000384,1
E02000030,W02000384,1
E02000127,W02000384,1
E02000186,W02000384,1
E02000213,W02000388,1
E02000238,W02000384,4
E02000254,W02000384,1
E02000262,W02000387,1
E02000382,W02000384,2
E02000558,W02000384,1
E02000599,W02000384,1
E02000603,W02000384,1
E02000626,W02000384,3
E02000714,W02000384,1
E02000824,W02000384,1
E02000825,W02000384,1
E02000830,W02000384,1
E02000937,W02000384,1
E02001284,W02000384,1
E02001471,W02000386,1
E02001616,W02000384,1
E02001764,W02000387,1
E02001833,W02000384,2
E02001843,W02000384,1
E02001873,W02000387,1
E02001890,W02000384,1
E02001890,W02000387,1
E02001958,W02000384,2
E02001966,W02000387,1
E02001971,W02000384,1
E02002015,W02000384,1
E02002047,W02000383,1
E02002167,W02000388,1
E02002352,W02000388,1
E02002812,W02000382,1
E02002846,W02000384,1
E02002887,W02000384,2
E02002908,W02000384,1
E02002911,W02000384,1
E02002912,W02000384,1
E02002913,W02000384,1
E02002915,W02000384,1
E02002916,W02000384,1
E02002917,W02000385,1
E02002923,W02000384,1
E02002925,W02000384,2
E02002926,W02000381,2
E02002927,W02000384,3
E02002987,W02000382,1
E02002987,W02000384,1
E02002989,W02000384,1
E02002994,W02000384,2
E02003007,W02000384,1
E02003013,W02000384,1
E02003013,W02000387,1
E02003014,W02000384,1
E02003015,W02000384,1
E02003015,W02000385,1
E02003016,W02000384,3
E02003017,W02000384,1
E02003018,W02000384,1
E02003020,W02000384,1
E02003021,W02000384,3
E02003022,W02000384,4
E02003023,W02000384,1
E02003025,W02000384,2
E02003026,W02000384,3
E02003027,W02000384,4
E02003028,W02000384,1
E02003033,W02000384,2
E02003036,W02000384,1
E02003037,W02000384,2
E02003039,W02000384,1
E02003041,W02000384,2
E02003045,W02000387,1
E02003046,W02000384,2
E02003051,W02000387,1
E02003052,W02000384,1
E02003053,W02000384,1
E02003053,W02000387,2
E02003054,W02000384,1
E02003058,W02000387,1
E02003059,W02000384,1
E02003066,W02000384,1
E02003066,W02000387,1
E02003067,W02000384,1
E02003067,W02000388,1
E02003068,W02000384,1
E02003068,W02000388,1
E02003071,W02000384,1
E02003071,W02000388,1
E02003072,W02000384,1
E02003090,W02000382,1
E02003091,W02000384,1
E02003091,W02000387,1
E02003093,W02000384,2
E02003093,W02000387,1
E02003094,W02000384,1
E02003095,W02000387,1
E02003097,W02000384,1
E02003098,W02000385,1
E02003103,W02000384,1
E02003104,W02000386,1
E02003107,W02000384,2
E02003108,W02000384,1
E02003110,W02000384,1
E02003111,W02000384,1
E02003116,W02000388,1
E02003132,W02000384,1
E02003180,W02000387,3
E02003217,W02000384,1
E02003223,W02000384,2
E02003223,W02000387,1
E02003226,W02000384,5
E02003398,W02000384,1
E02003402,W02000384,1
E02003426,W02000387,1
E02003569,W02000384,1
E02003585,W02000384,1
E02003586,W02000384,2
E02003620,W02000384,1
E02003880,W02000384,1
E02003925,W02000388,1
E02004154,W02000384,1
E02004191,W02000389,2
E02004193,W02000387,1
E02004232,W02000384,1
E02004387,W02000389,2
E02004609,W02000387,1
E02004620,W02000387,1
E02004621,W02000387,1
E02004626,W02000387,1
E02004628,W02000383,1
E02004628,W02000384,1
E02004629,W02000384,1
E02004630,W02000388,1
E02004631,W02000384,1
E02004635,W02000382,1
E02004635,W02000384,6
E02004635,W02000387,1
E02004636,W02000387,1
E02004637,W02000384,2
E02004639,W02000382,1
E02004639,W02000384,3
E02004643,W02000387,1
E02004662,W02000384,2
E02004691,W02000387,1
E02004694,W02000386,2
E02004755,W02000387,1
E02004819,W02000384,1
E02004822,W02000384,1
E02004975,W02000384,1
E02005347,W02000384,2
E02005390,W02000389,1
E02005495,W02000384,1
E02005695,W02000384,1
E02005803,W02000386,1
E02005913,W02000384,1
E02005940,W02000384,1
E02005967,W02000387,2
E02005988,W02000384,1
E02006051,W02000387,1
E02006056,W02000389,1
E02006057,W02000382,1
E02006074,W02000385,1
E02006084,W02000382,1
E02006112,W02000388,1
E02006368,W02000387,1
E02006449,W02000387,1
E02006482,W02000384,1
E02006502,W02000384,1
E02006509,W02000384,1
E02006563,W02000384,1
E02006565,W02000384,1
E02006645,W02000384,1
E02006654,W02000384,1
E02006661,W02000384,2
E02006689,W02000384,2
E02006701,W02000384,1
E02006738,W02000389,1
E02006762,W02000384,1
E02006765,W02000384,2
E02006802,W02000384,1
E02006802,W02000386,2
E02006809,W02000387,1
E02006848,W02000384,1
E02006849,W02000384,1
E02006886,W02000387,1
E02006887,W02000380,1
E02006887,W02000384,1
E02006890,W02000387,1
E02006898,W02000384,1
E02006900,W02000387,1
E02006912,W02000384,1
E02006932,W02000389,1
E02006949,W02000384,2
E02006950,W02000384,1
E02006951,W02000387,1
E02006951,W02000388,1
E02006965,W02000387,3
E02006972,W02000388,2
E02006974,W02000387,1
E02006995,W02000384,1
E02006999,W02000387,1
E02007066,W02000384,1
E02007066,W02000388,1
E02007067,W02000384,2
E02007077,W02000384,1
E02007082,W02000384,2
W02000011,W02000386,1
W02000016,W02000384,1
W02000018,W02000384,1
W02000019,W02000384,1
W02000032,W02000384,1
W02000041,W02000384,2
W02000053,W02000384,1
W02000054,W02000380,1
W02000056,W02000388,1
W02000082,W02000380,1
W02000097,W02000387,1
W02000103,W02000382,1
W02000107,W02000384,1
W02000107,W02000385,1
W02000107,W02000388,1
W02000109,W02000384,2
W02000109,W02000387,1
W02000110,W02000388,1
W02000111,W02000384,1
W02000113,W02000384,1
W02000114,W02000384,4
W02000114,W02000387,1
W02000118,W02000385,1
W02000124,W02000384,3
W02000125,W02000386,1
W02000125,W02000388,1
W02000127,W02000380,1
W02000128,W02000380,1
W02000132,W02000384,1
W02000134,W02000384,2
W02000135,W02000384,1
W02000136,W02000384,1
W02000137,W02000384,1
W02000138,W02000380,2
W02000138,W02000384,2
W02000139,W02000384,1
W02000141,W02000389,1
W02000143,W02000381,1
W02000143,W02000385,1
W02000144,W02000380,1
W02000144,W02000387,1
W02000145,W02000384,1
W02000147,W02000384,1
W02000147,W02000387,1
W02000147,W02000388,1
W02000148,W02000384,2
W02000148,W02000385,1
W02000151,W02000387,1
W02000152,W02000384,2
W02000152,W02000385,2
W02000153,W02000384,3
W02000154,W02000384,2
W02000154,W02000389,1
W02000156,W02000384,2
W02000156,W02000385,1
W02000157,W02000384,2
W02000157,W02000385,1
W02000157,W02000388,1
W02000158,W02000380,3
W02000158,W02000382,2
W02000158,W02000384,7
W02000158,W02000385,1
W02000158,W02000386,1
W02000158,W02000388,1
W02000159,W02000384,1
W02000160,W02000384,4
W02000160,W02000387,1
W02000161,W02000384,1
W02000161,W02000387,1
W02000163,W02000384,2
W02000163,W02000387,1
W02000164,W02000383,1
W02000164,W02000384,1
W02000164,W02000387,1
W02000165,W02000386,1
W02000166,W02000381,1
W02000166,W02000384,2
W02000166,W02000387,2
W02000167,W02000387,1
W02000168,W02000384,1
W02000169,W02000382,1
W02000169,W02000384,1
W02000170,W02000384,5
W02000170,W02000385,1
W02000170,W02000387,1
W02000171,W02000384,2
W02000171,W02000385,1
W02000171,W02000387,1
W02000171,W02000388,2
W02000172,W02000384,3
W02000172,W02000387,2
W02000173,W02000384,2
W02000174,W02000384,2
W02000174,W02000387,1
