from,to,value
E02000022,E02003016,1
E02000026,E02003015,1
E02000033,E02003019,1
E02000059,E02003011,2
E02000064,E02003012,1
E02000074,E02003010,1
E02000091,E02003014,3
E02000103,E02003013,1
E02000107,E02003013,3
E02000107,E02003016,2
E02000121,E02003012,3
E02000122,E02003019,3
E02000123,E02003016,2
E02000124,E02003018,1
E02000133,E02003019,1
E02000134,E02003012,1
E02000139,E02003013,1
E02000156,E02003018,2
E02000158,E02003012,2
E02000160,E02003016,1
E02000168,E02003017,2
E02000171,E02003015,1
E02000180,E02003017,1
E02000186,E02003017,1
E02000187,E02003019,1
E02000194,E02003012,1
E02000197,E02003016,1
E02000206,E02003016,4
E02000214,E02003018,3
E02000217,E02003013,4
E02000218,E02003015,1
E02000222,E02003016,1
E02000226,E02003010,1
E02000230,E02003016,1
E02000239,E02003016,1
E02000264,E02003017,1
E02000265,E02003016,1
E02000269,E02003016,1
E02000291,E02003016,1
E02000293,E02003016,1
E02000298,E02003012,1
E02000312,E02003012,1
E02000312,E02003016,3
E02000312,E02003017,4
E02000313,E02003012,2
E02000318,E02003012,1
E02000339,E02003015,1
E02000342,E02003014,1
E02000352,E02003019,2
E02000356,E02003013,1
E02000357,E02003016,1
E02000358,E02003013,1
E02000358,E02003019,1
E02000359,E02003019,1
E02000364,E02003017,1
E02000372,E02003013,3
E02000372,E02003019,1
E02000382,E02003013,2
E02000387,E02003016,1
E02000403,E02003015,1
E02000419,E02003019,2
E02000427,E02003017,1
E02000430,E02003016,1
E02000432,E02003013,1
E02000432,E02003014,2
E02000441,E02003015,2
E02000443,E02003019,1
E02000445,E02003013,1
E02000449,E02003016,6
E02000452,E02003015,1
E02000457,E02003016,1
E02000482,E02003016,1
E02000494,E02003012,3
E02000495,E02003012,2
E02000508,E02003014,1
E02000508,E02003015,2
E02000509,E02003016,2
E02000509,E02003017,3
E02000511,E02003013,1
E02000520,E02003011,1
E02000531,E02003014,2
E02000531,E02003015,1
E02000532,E02003017,2
E02000533,E02003016,1
E02000537,E02003018,1
E02000543,E02003017,1
E02000551,E02003012,1
E02000560,E02003013,1
E02000560,E02003014,1
E02000562,E02003015,1
E02000569,E02003015,1
E02000574,E02003015,3
E02000580,E02003016,1
E02000581,E02003015,1
E02000584,E02003012,1
E02000586,E02003013,1
E02000593,E02003013,2
E02000612,E02003017,1
E02000620,E02003010,1
E02000622,E02003012,1
E02000632,E02003012,1
