from,to,value
E02000012,W02000008,1
E02000020,W02000008,1
E02000183,W02000007,1
E02000384,W02000007,1
E02000502,W02000008,1
E02000521,W02000004,1
E02000607,W02000009,2
E02000685,W02000005,1
E02000934,W02000007,1
E02000984,W02000006,1
E02001080,W02000004,1
E02001134,W02000004,1
E02001156,W02000007,1
E02001185,W02000006,1
E02001206,W02000007,1
E02001210,W02000004,1
E02001227,W02000007,1
E02001245,W02000003,1
E02001250,W02000002,2
E02001251,W02000006,1
E02001261,W02000001,1
E02001271,W02000006,1
E02001310,W02000007,1
E02001318,W02000007,3
E02001333,W02000007,3
E02001337,W02000003,2
E02001339,W02000002,1
E02001345,W02000003,2
E02001369,W02000007,1
E02001373,W02000007,1
E02001376,W02000006,1
E02001406,W02000007,2
E02001408,W02000003,2
E02001421,W02000007,1
E02001426,W02000007,1
E02001429,W02000007,1
E02001440,W02000003,2
E02001453,W02000004,1
E02001457,W02000003,1
E02001458,W02000003,1
E02001459,W02000003,2
E02001461,W02000007,1
E02001468,W02000007,1
E02001469,W02000007,1
E02001476,W02000003,1
E02001483,W02000007,1
E02001485,W02000007,1
E02001491,W02000004,1
E02001496,W02000007,1
E02001497,W02000009,2
E02001502,W02000009,1
E02001504,W02000005,1
E02001505,W02000001,1
E02001519,W02000007,1
E02001576,W02000007,1
E02001773,W02000003,1
E02001773,W02000007,1
E02001986,W02000003,1
E02002044,W02000004,1
E02002045,W02000004,1
E02002162,W02000007,1
E02002164,W02000005,1
E02002166,W02000001,2
E02002180,W02000004,1
E02002213,W02000007,1
E02002229,W02000005,1
E02002231,W02000005,1
E02002233,W02000006,3
E02002261,W02000007,1
E02002264,W02000007,1
E02002294,W02000008,1
E02002305,W02000008,2
E02002356,W02000007,1
E02002367,W02000003,1
E02002493,W02000007,1
E02002585,W02000006,1
E02002585,W02000007,3
E02002587,W02000006,1
E02002599,W02000003,1
E02002603,W02000005,3
E02002605,W02000003,1
E02002606,W02000007,1
E02002613,W02000001,1
E02002635,W02000007,2
E02002674,W02000007,1
E02002682,W02000007,1
E02002711,W02000007,1
E02002717,W02000007,1
E02002736,W02000006,1
E02002743,W02000006,1
E02002750,W02000007,1
E02002754,W02000007,1
E02002771,W02000007,1
E02002778,W02000007,2
E02002784,W02000007,1
E02002792,W02000007,1
E02002804,W02000005,1
E02002904,W02000008,1
E02002907,W02000007,1
E02002908,W02000007,2
E02002915,W02000007,1
E02002930,W02000007,1
E02002932,W02000007,3
E02003068,W02000007,2
E02003092,W02000007,1
E02003093,W02000007,1
E02003174,W02000007,1
E02003178,W02000007,1
E02003181,W02000007,1
E02003194,W02000006,1
E02003229,W02000007,1
E02003240,W02000007,1
E02003277,W02000001,2
E02003478,W02000006,1
E02003588,W02000005,1
E02003610,W02000001,1
E02003689,W02000007,1
E02003774,W02000007,1
E02003794,W02000007,2
E02003798,W02000006,1
E02003802,W02000001,2
E02003802,W02000004,1
E02003803,W02000001,1
E02003803,W02000004,1
E02003803,W02000007,1
E02003803,W02000008,1
E02003804,W02000007,1
E02003806,W02000007,2
E02003807,W02000005,1
E02003807,W02000007,1
E02003808,W02000008,1
E02003811,W02000007,1
E02003812,W02000007,1
E02003841,W02000007,1
E02003843,W02000007,2
E02003851,W02000005,1
E02003852,W02000007,2
E02003854,W02000007,1
E02003882,W02000007,1
E02003883,W02000007,2
E02003944,W02000006,2
E02003950,W02000007,1
E02004002,W02000007,1
E02004055,W02000005,1
E02004064,W02000006,3
E02004067,W02000005,1
E02004106,W02000007,1
E02004156,W02000007,1
E02004186,W02000007,1
E02004193,W02000007,2
E02004247,W02000007,1
E02004254,W02000007,1
E02004281,W02000007,1
E02004306,W02000007,2
E02004307,W02000007,1
E02004326,W02000007,1
E02004340,W02000007,2
E02004404,W02000007,1
E02004428,W02000007,1
E02004456,W02000006,1
E02004485,W02000006,1
E02004492,W02000006,1
E02004524,W02000007,1
E02004604,W02000007,1
E02004608,W02000007,1
E02004651,W02000006,1
E02004920,W02000007,1
E02005071,W02000007,1
E02005076,W02000007,1
E02005084,W02000005,1
E02005103,W02000003,1
E02005189,W02000007,1
E02005196,W02000007,1
E02005201,W02000007,1
E02005203,W02000007,1
E02005204,W02000007,2
E02005208,W02000007,1
E02005210,W02000006,1
E02005233,W02000009,2
E02005269,W02000009,1
E02005275,W02000007,1
E02005281,W02000007,1
E02005289,W02000007,2
E02005296,W02000009,1
E02005301,W02000001,1
E02005303,W02000001,1
E02005305,W02000007,1
E02005316,W02000007,2
E02005329,W02000007,1
E02005434,W02000007,1
E02005463,W02000007,1
E02005487,W02000007,1
E02005514,W02000007,1
E02005554,W02000007,2
E02005585,W02000002,1
E02005625,W02000003,1
E02005704,W02000007,1
E02005705,W02000007,1
E02005707,W02000007,1
E02005756,W02000007,1
E02005758,W02000006,1
E02005759,W02000007,3
E02005760,W02000007,1
E02005786,W02000007,1
E02005811,W02000007,2
E02005813,W02000008,2
E02005819,W02000007,1
E02005900,W02000007,1
E02005955,W02000008,1
E02006015,W02000001,1
E02006021,W02000006,1
E02006021,W02000007,2
E02006022,W02000007,1
E02006025,W02000007,1
E02006027,W02000004,1
E02006028,W02000007,1
E02006033,W02000007,1
E02006041,W02000004,1
E02006097,W02000007,1
E02006101,W02000003,1
E02006130,W02000008,2
E02006163,W02000007,1
E02006226,W02000005,1
E02006322,W02000007,1
E02006364,W02000007,1
E02006475,W02000007,1
E02006494,W02000007,1
E02006502,W02000007,1
E02006523,W02000007,1
E02006527,W02000007,1
E02006548,W02000002,1
E02006600,W02000007,1
E02006650,W02000007,1
E02006659,W02000007,2
E02006661,W02000007,1
E02006715,W02000007,1
E02006871,W02000003,1
E02006934,W02000003,1
E02006935,W02000007,2
E02007001,W02000001,1
E02007018,W02000008,1
E02007034,W02000007,1
E02007044,W02000006,1
E02007102,W02000003,1
W02000001,888888888,8
W02000001,999999999,15
W02000001,E02000314,1
W02000001,E02000588,1
W02000001,E02001032,1
W02000001,E02001059,1
W02000001,E02001117,1
W02000001,E02001194,1
W02000001,E02001200,2
W02000001,E02001206,1
W02000001,E02001209,1
W02000001,E02001219,1
W02000001,E02001238,1
W02000001,E02001347,1
W02000001,E02001351,1
W02000001,E02001406,1
W02000001,E02001410,1
W02000001,E02001465,1
W02000001,E02001482,2
W02000001,E02002055,1
W02000001,E02002467,1
W02000001,E02002602,1
W02000001,E02002717,1
W02000001,E02002934,1
W02000001,E02002941,1
W02000001,E02003320,1
W02000001,E02003334,1
W02000001,E02003430,1
W02000001,E02003545,1
W02000001,E02003702,2
W02000001,E02003795,1
W02000001,E02003799,1
W02000001,E02003807,1
W02000001,E02003810,3
W02000001,E02003820,2
W02000001,E02003831,2
W02000001,E02003845,1
W02000001,E02003858,1
W02000001,E02003986,1
W02000001,E02004006,1
W02000001,E02004033,1
W02000001,E02004504,1
W02000001,E02004573,1
W02000001,E02004662,2
W02000001,E02004886,1
W02000001,E02005113,1
W02000001,E02005119,1
W02000001,E02005133,1
W02000001,E02005160,2
W02000001,E02005190,1
W02000001,E02005236,2
W02000001,E02005341,1
W02000001,E02005756,1
W02000001,E02005816,1
W02000001,E02005963,1
W02000001,E02006007,1
W02000001,E02006018,2
W02000001,E02006030,1
W02000001,E02006116,3
W02000001,E02006198,2
W02000001,E02006227,2
W02000001,E02006509,1
W02000001,E02006663,3
W02000001,E02006748,1
W02000001,E02006881,1
W02000001,E02006886,1
W02000001,E02006914,2
W02000001,E02006997,1
W02000001,N09000002,1
W02000001,S02002030,1
W02000001,S02002091,1
W02000001,111111111,1323
W02000001,W02000001,576
W02000001,W02000002,84
W02000001,W02000003,142
W02000001,W02000004,81
W02000001,W02000005,85
W02000001,W02000006,309
W02000001,W02000007,107
W02000001,W02000008,58
W02000001,W02000009,84
W02000001,W02000010,75
W02000001,W02000011,121
W02000001,W02000012,32
W02000001,W02000013,11
W02000001,W02000014,43
W02000001,W02000015,39
W02000001,W02000016,13
W02000001,W02000017,4
W02000001,W02000018,16
W02000001,W02000019,4
W02000001,W02000020,8
W02000001,W02000021,5
W02000001,W02000022,4
W02000001,W02000023,2
W02000001,W02000024,1
W02000001,W02000025,6
W02000001,W02000026,2
W02000001,W02000027,5
W02000001,W02000028,4
W02000001,W02000029,2
W02000001,W02000030,3
W02000001,W02000031,1
W02000001,W02000032,2
W02000001,W02000033,5
W02000001,W02000034,2
W02000001,W02000036,2
W02000001,W02000037,8
W02000001,W02000038,1
W02000001,W02000039,4
W02000001,W02000040,2
W02000001,W02000041,1
W02000001,W02000045,1
W02000001,W02000049,2
W02000001,W02000050,5
W02000001,W02000051,2
W02000001,W02000059,1
W02000001,W02000081,1
W02000001,W02000096,1
W02000001,W02000116,2
W02000001,W02000117,6
W02000001,W02000118,1
W02000001,W02000125,1
W02000001,W02000126,1
W02000001,W02000127,1
W02000001,W02000131,1
W02000001,W02000134,1
W02000001,W02000138,1
W02000001,W02000141,1
W02000001,W02000145,1
W02000001,W02000164,1
W02000001,W02000177,1
W02000001,W02000194,1
W02000001,W02000286,1
W02000001,W02000356,1
W02000001,W02000416,1
W02000001,W02000421,4
W02000001,W02000426,1
W02000002,888888888,12
W02000002,999999999,12
W02000002,E02000999,2
W02000002,E02001044,1
W02000002,E02001097,1
W02000002,E02001200,3
W02000002,E02001209,1
W02000002,E02001264,3
W02000002,E02001311,3
W02000002,E02001343,3
W02000002,E02001347,1
W02000002,E02001387,2
W02000002,E02001393,1
W02000002,E02001410,2
W02000002,E02002019,1
W02000002,E02002065,2
W02000002,E02002452,2
W02000002,E02002589,1
W02000002,E02002610,1
W02000002,E02002797,1
W02000002,E02002931,1
W02000002,E02003135,1
W02000002,E02003278,1
W02000002,E02003609,1
W02000002,E02003795,1
W02000002,E02003797,3
W02000002,E02003810,1
W02000002,E02003844,1
W02000002,E02003853,1
W02000002,E02003870,1
W02000002,E02003878,2
W02000002,E02004104,1
W02000002,E02004518,1
W02000002,E02004562,1
W02000002,E02004594,1
W02000002,E02004662,1
W02000002,E02004739,1
W02000002,E02005190,3
W02000002,E02005236,1
