from,to,value
E02000009,E02006841,1
E02000016,E02006845,1
E02000055,E02006841,3
E02000060,E02006842,1
E02000093,E02006843,1
E02000347,E02006843,1
E02000480,E02006841,1
E02000692,E02006845,1
E02000715,E02006843,1
E02000777,E02006841,1
E02000814,E02006843,1
E02000827,E02006843,1
E02000828,E02006841,1
E02000932,E02006846,1
E02000976,E02006848,2
E02000986,E02006843,2
E02000993,E02006843,1
E02001014,E02006843,1
E02001042,E02006844,1
E02001044,E02006844,2
E02001048,E02006842,1
E02001055,E02006843,1
E02001055,E02006844,1
E02001059,E02006844,1
E02001059,E02006848,1
E02001064,E02006843,1
E02001069,E02006844,1
E02001070,E02006844,1
E02001076,E02006844,3
E02001078,E02006843,2
E02001085,E02006843,1
E02001090,E02006843,1
E02001096,E02006843,2
E02001103,E02006844,1
E02001131,E02006843,1
E02001156,E02006843,1
E02001162,E02006843,1
E02001165,E02006845,1
E02001166,E02006841,2
E02001179,E02006843,1
E02001191,E02006843,1
E02001209,E02006843,1
E02001214,E02006843,1
E02001214,E02006844,1
E02001234,E02006844,1
E02001238,E02006843,1
E02001264,E02006844,1
E02001265,E02006843,1
E02001267,E02006846,1
E02001269,E02006843,1
E02001283,E02006844,1
E02001285,E02006843,2
E02001304,E02006844,1
E02001307,E02006843,1
E02001323,E02006843,1
E02001329,E02006844,1
E02001342,E02006843,1
E02001378,E02006843,1
E02001388,E02006843,2
E02001418,E02006843,1
E02001481,E02006841,1
E02001488,E02006844,1
E02001509,E02006843,5
E02001510,E02006843,7
E02001510,E02006844,3
E02001511,E02006843,12
E02001511,E02006844,3
E02001512,E02006843,5
E02001512,E02006844,3
E02001513,E02006843,5
E02001514,E02006843,5
E02001514,E02006844,2
E02001515,E02006843,3
E02001515,E02006844,2
E02001516,E02006843,2
E02001516,E02006844,1
E02001517,E02006843,11
E02001518,E02006843,13
E02001518,E02006844,4
E02001518,E02006845,1
E02001519,E02006843,8
E02001519,E02006844,4
E02001520,E02006843,11
E02001520,E02006844,3
E02001521,E02006843,19
E02001521,E02006844,4
E02001522,E02006843,5
E02001522,E02006844,3
E02001523,E02006843,7
E02001523,E02006844,6
E02001524,E02006843,11
E02001524,E02006844,8
E02001525,E02006843,5
E02001525,E02006844,3
E02001526,E02006843,1
E02001526,E02006844,3
E02001527,E02006843,8
E02001527,E02006844,1
E02001528,E02006843,12
E02001528,E02006844,2
E02001529,E02006843,13
E02001530,E02006843,6
E02001530,E02006844,5
E02001531,E02006843,9
E02001531,E02006844,3
E02001532,E02006843,33
E02001532,E02006844,11
E02001533,E02006843,6
E02001533,E02006844,3
E02001534,E02006843,16
E02001534,E02006844,5
E02001535,E02006843,15
E02001535,E02006844,10
E02001536,E02006843,27
E02001536,E02006844,7
E02001537,E02006843,20
E02001537,E02006844,7
E02001538,E02006843,21
E02001538,E02006844,5
E02001539,E02006843,4
E02001540,E02006843,6
E02001540,E02006844,3
E02001541,E02006843,6
E02001542,E02006843,3
E02001542,E02006844,1
E02001543,E02006843,2
E02001544,E02006843,3
E02001545,E02006843,7
E02001545,E02006844,1
E02001546,E02006843,3
E02001547,E02006843,3
E02001548,E02006843,3
E02001548,E02006844,3
E02001549,E02006843,2
E02001549,E02006844,1
E02001550,E02006843,9
E02001550,E02006844,3
E02001551,E02006843,5
E02001552,E02006843,4
E02001552,E02006844,3
E02001553,E02006843,4
E02001553,E02006844,4
E02001554,E02006843,11
E02001554,E02006844,6
E02001555,E02006843,3
E02001556,E02006843,4
E02001556,E02006844,1
E02001557,E02006843,5
E02001557,E02006844,4
E02001558,E02006843,7
E02001559,E02006843,14
E02001559,E02006844,2
E02001560,E02006843,5
E02001560,E02006844,2
E02001561,E02006843,6
E02001562,E02006843,1
E02001562,E02006844,2
E02001563,E02006843,2
E02001564,E02006843,7
E02001564,E02006844,2
E02001565,E02006843,11
E02001565,E02006844,5
E02001566,E02006843,7
E02001566,E02006844,2
E02001567,E02006843,7
E02001567,E02006844,2
E02001568,E02006843,11
E02001568,E02006844,4
E02001569,E02006843,16
E02001569,E02006844,6
E02001570,E02006843,3
E02001570,E02006844,2
E02001571,E02006843,7
E02001571,E02006844,2
E02001572,E02006843,5
E02001573,E02006843,5
E02001573,E02006844,4
E02001574,E02006843,3
E02001574,E02006844,1
E02001575,E02006843,3
E02001575,E02006844,1
E02001576,E02006843,5
E02001576,E02006844,1
E02001577,E02006843,11
E02001577,E02006844,1
E02001578,E02006843,25
E02001578,E02006844,8
E02001579,E02006843,12
E02001579,E02006844,5
E02001580,E02006843,16
E02001580,E02006844,6
E02001581,E02006843,11
E02001581,E02006844,4
E02001582,E02006843,16
E02001582,E02006844,9
E02001583,E02006843,11
E02001583,E02006844,4
E02001584,E02006843,29
E02001584,E02006844,9
E02001585,E02006843,10
E02001585,E02006844,6
E02001586,E02006843,19
E02001586,E02006844,9
E02001587,E02006843,9
E02001587,E02006844,3
E02001588,E02006843,19
E02001588,E02006844,7
E02001589,E02006841,1
E02001589,E02006843,22
E02001589,E02006844,16
E02001590,E02006843,20
E02001590,E02006844,4
E02001591,E02006843,20
E02001591,E02006844,4
E02001592,E02006843,26
E02001592,E02006844,17
E02001593,E02006843,25
E02001593,E02006844,6
E02001594,E02006843,26
E02001594,E02006844,11
E02001595,E02006843,12
E02001595,E02006844,8
E02001596,E02006843,16
E02001596,E02006844,11
E02001597,E02006843,14
E02001597,E02006844,9
E02001598,E02006843,24
E02001598,E02006844,14
E02001600,E02006843,44
E02001600,E02006844,10
E02001602,E02006843,39
E02001602,E02006844,22
E02001603,E02006843,18
E02001603,E02006844,5
E02001604,E02006843,78
E02001604,E02006844,44
E02001605,E02006843,19
E02001605,E02006844,11
E02001606,E02006843,29
E02001606,E02006844,10
E02001607,E02006843,52
E02001607,E02006844,18
E02001608,E02006843,40
E02001608,E02006844,17
E02001609,E02006843,29
E02001609,E02006844,8
E02001610,E02006843,39
E02001610,E02006844,25
E02001611,E02006843,60
E02001611,E02006844,24
E02001612,E02006843,47
E02001612,E02006844,22
E02001613,E02006843,79
E02001613,E02006844,36
E02001614,E02006843,99
E02001614,E02006844,36
E02001615,E02006843,70
E02001615,E02006844,26
E02001616,E02006843,69
E02001616,E02006844,30
E02001617,E02006843,48
E02001617,E02006844,39
E02001618,E02006843,107
E02001618,E02006844,45
E02001619,E02006843,104
E02001619,E02006844,66
E02001620,E02006843,60
E02001620,E02006844,30
E02001621,E02006843,58
E02001621,E02006844,31
E02001622,E02006843,93
E02001622,E02006844,59
E02001623,E02006843,58
E02001623,E02006844,32
E02001624,E02006843,97
E02001624,E02006844,56
E02001625,E02006843,85
E02001625,E02006844,49
E02001626,E02006843,73
E02001626,E02006844,55
E02001627,E02006843,99
E02001627,E02006844,48
E02001628,E02006843,42
E02001628,E02006844,18
E02001629,E02006843,74
E02001629,E02006844,24
E02001630,E02006843,87
E02001630,E02006844,27
E02001631,E02006843,100
E02001631,E02006844,46
E02001632,E02006843,132
E02001632,E02006844,70
E02001633,E02006843,92
E02001633,E02006844,26
E02001634,E02006843,143
E02001634,E02006844,85
E02001635,E02006843,62
E02001635,E02006844,31
E02001636,E02006843,131
E02001636,E02006844,70
E02001637,E02006843,67
E02001637,E02006844,42
E02001638,E02006843,69
E02001638,E02006844,56
E02001639,E02006843,83
E02001639,E02006844,42
E02001640,E02006843,92
E02001640,E02006844,99
E02001642,E02006843,131
E02001642,E02006844,65
E02001643,E02006843,60
E02001643,E02006844,36
E02001646,E02006843,84
E02001646,E02006844,96
E02001647,E02006843,70
E02001647,E02006844,40
E02001648,E02006843,63
E02001648,E02006844,44
E02001649,E02006843,154
E02001649,E02006844,89
E02001650,E02006843,130
E02001650,E02006844,112
E02001651,E02006843,61
E02001651,E02006844,32
E02001652,E02006843,165
E02001652,E02006844,148
E02001653,E02006843,132
E02001653,E02006844,77
E02001654,E02006843,37
E02001654,E02006844,30
E02001655,E02006843,86
E02001655,E02006844,48
E02001656,E02006843,98
E02001656,E02006844,73
E02001657,E02006843,86
E02001657,E02006844,79
E02001658,E02006843,77
E02001658,E02006844,46
E02001659,E02006843,55
E02001659,E02006844,26
E02001660,E02006843,105
E02001660,E02006844,54
E02001661,E02006843,87
E02001661,E02006844,53
E02001662,E02006843,90
E02001662,E02006844,49
E02001663,E02006843,100
E02001663,E02006844,59
E02001664,E02006843,79
E02001664,E02006844,34
E02001665,E02006843,77
E02001665,E02006844,54
E02001666,E02006843,53
E02001666,E02006844,32
E02001669,E02006843,110
E02001669,E02006844,54
E02001670,E02006843,74
E02001670,E02006844,56
E02001671,E02006843,62
E02001671,E02006844,30
E02001672,E02006843,82
E02001672,E02006844,50
E02001673,E02006843,65
E02001673,E02006844,26
E02001674,E02006843,75
E02001674,E02006844,44
E02001675,E02006843,75
E02001675,E02006844,39
E02001676,E02006843,50
E02001676,E02006844,24
E02001678,E02006843,54
E02001678,E02006844,45
E02001679,E02006843,58
E02001679,E02006844,40
E02001680,E02006843,60
E02001680,E02006844,40
E02001681,E02006843,61
