from,to,value
E06000001,W06000020,1
E06000002,W06000023,3
E06000003,W06000020,2
E06000003,W06000023,1
E06000003,W06000024,1
E06000004,W06000022,3
E06000004,W06000023,1
E06000005,W06000022,2
E06000005,W06000023,2
E06000006,W06000020,1
E06000006,W06000022,2
E06000006,W06000023,1
E06000007,W06000021,2
E06000007,W06000022,1
E06000007,W06000023,8
E06000008,W06000023,1
E06000009,W06000020,1
E06000009,W06000021,2
E06000009,W06000022,2
E06000009,W06000023,3
E06000009,W06000024,1
E06000010,W06000020,2
E06000010,W06000021,2
E06000010,W06000023,7
E06000011,W06000021,4
E06000011,W06000022,2
E06000011,W06000023,6
E06000012,W06000020,1
E06000012,W06000022,3
E06000012,W06000023,1
E06000013,W06000020,4
E06000013,W06000021,8
E06000013,W06000023,1
E06000014,W06000021,5
E06000014,W06000022,2
E06000014,W06000023,12
E06000014,W06000024,1
E06000015,W06000022,12
E06000015,W06000023,17
E06000016,W06000020,5
E06000016,W06000021,3
E06000016,W06000022,6
E06000016,W06000023,5
E06000016,W06000024,1
E06000017,W06000021,1
E06000017,W06000022,2
E06000017,W06000023,1
E06000018,W06000020,4
E06000018,W06000021,9
E06000018,W06000022,11
E06000018,W06000023,18
E06000018,W06000024,1
E06000019,W06000020,16
E06000019,W06000021,155
E06000019,W06000022,21
E06000019,W06000023,251
E06000019,W06000024,1
E06000020,W06000022,5
E06000020,W06000023,70
E06000020,W06000024,2
E06000021,W06000020,3
E06000021,W06000021,1
E06000021,W06000022,4
E06000021,W06000023,14
E06000022,W06000020,7
E06000022,W06000021,34
E06000022,W06000022,29
E06000022,W06000023,22
E06000022,W06000024,6
E06000023,W06000020,76
E06000023,W06000021,326
E06000023,W06000022,479
E06000023,W06000023,79
E06000023,W06000024,13
E06000024,W06000020,22
E06000024,W06000021,73
E06000024,W06000022,87
E06000024,W06000023,14
E06000024,W06000024,4
E06000025,W06000020,64
E06000025,W06000021,229
E06000025,W06000022,298
E06000025,W06000023,28
E06000025,W06000024,11
E06000026,W06000020,4
E06000026,W06000021,17
E06000026,W06000022,4
E06000026,W06000023,6
E06000026,W06000024,1
E06000027,W06000020,2
E06000027,W06000021,4
E06000027,W06000022,2
E06000027,W06000023,3
E06000027,W06000024,1
E06000030,W06000020,10
E06000030,W06000021,6
E06000030,W06000022,11
E06000030,W06000023,16
E06000030,W06000024,3
E06000031,W06000020,2
E06000031,W06000022,6
E06000032,W06000020,2
E06000032,W06000021,3
E06000032,W06000022,8
E06000032,W06000023,4
E06000032,W06000024,2
E06000033,W06000020,3
E06000033,W06000023,7
E06000034,W06000020,1
E06000034,W06000021,1
E06000034,W06000022,11
E06000035,W06000020,1
E06000035,W06000021,1
E06000035,W06000023,16
E06000035,W06000024,1
E06000036,W06000020,3
E06000036,W06000021,11
E06000036,W06000022,4
E06000036,W06000023,52
E06000037,W06000020,7
E06000037,W06000021,8
E06000037,W06000022,7
E06000037,W06000023,19
E06000037,W06000024,1
E06000038,W06000020,11
E06000038,W06000021,5
E06000038,W06000022,9
E06000038,W06000023,11
E06000038,W06000024,5
E06000039,W06000020,3
E06000039,W06000021,7
E06000039,W06000023,9
E06000039,W06000024,1
E06000040,W06000020,1
E06000040,W06000021,7
E06000040,W06000022,4
E06000040,W06000023,19
E06000041,W06000021,11
E06000041,W06000022,8
E06000041,W06000023,11
E06000042,W06000020,4
E06000042,W06000021,8
E06000042,W06000022,6
E06000042,W06000023,29
E06000042,W06000024,3
E06000043,W06000020,1
E06000043,W06000021,11
E06000043,W06000022,19
E06000043,W06000023,22
E06000043,W06000024,6
E06000044,W06000020,12
E06000044,W06000021,10
E06000044,W06000022,17
E06000044,W06000023,6
E06000044,W06000024,1
E06000045,W06000020,4
E06000045,W06000021,10
E06000045,W06000022,13
E06000045,W06000023,11
E06000045,W06000024,2
E06000046,W06000021,9
E06000046,W06000022,9
E06000046,W06000023,21
E06000046,W06000024,2
E06000047,W06000021,4
E06000047,W06000022,3
E06000047,W06000023,3
E06000047,W06000024,2
E06000049,W06000021,2
E06000049,W06000022,4
E06000049,W06000023,31
E06000049,W06000024,1
E06000050,W06000021,2
E06000050,W06000022,4
E06000050,W06000023,19
E06000051,W06000020,5
E06000051,W06000021,8
E06000051,W06000022,7
E06000051,W06000023,560
E06000052,W06000020,12
E06000052,W06000021,16
E06000052,W06000022,24
E06000052,W06000023,43
E06000052,W06000024,2
E06000054,W06000020,15
E06000054,W06000021,40
E06000054,W06000022,41
E06000054,W06000023,54
E06000054,W06000024,15
E06000055,W06000022,2
E06000055,W06000023,10
E06000056,W06000020,2
E06000056,W06000021,4
E06000056,W06000022,15
E06000056,W06000023,32
E06000056,W06000024,6
E06000058,W06000020,14
E06000058,W06000021,14
E06000058,W06000022,15
E06000058,W06000023,12
E06000058,W06000024,1
E06000059,W06000020,5
E06000059,W06000021,16
E06000059,W06000022,13
E06000059,W06000023,35
E06000059,W06000024,2
E06000060,W06000020,7
E06000060,W06000021,15
E06000060,W06000022,7
E06000060,W06000023,51
E06000060,W06000024,3
E06000061,W06000020,9
E06000061,W06000021,11
E06000061,W06000022,6
E06000061,W06000023,10
E06000062,W06000020,7
E06000062,W06000021,5
E06000062,W06000022,9
E06000062,W06000023,28
E06000062,W06000024,5
E07000008,W06000020,1
E07000008,W06000021,8
E07000008,W06000022,5
E07000008,W06000023,6
E07000009,W06000023,1
E07000010,W06000022,3
E07000010,W06000023,4
E07000011,W06000020,1
E07000011,W06000021,2
E07000011,W06000022,3
E07000011,W06000023,11
E07000012,W06000020,1
E07000012,W06000022,8
E07000012,W06000023,6
E07000026,W06000022,1
E07000026,W06000023,1
E07000028,W06000021,1
E07000029,W06000022,3
E07000029,W06000023,1
E07000031,W06000021,3
E07000031,W06000023,6
E07000032,W06000023,1
E07000032,W06000024,2
E07000034,W06000023,3
E07000035,W06000022,2
E07000035,W06000023,3
E07000036,W06000023,1
E07000036,W06000024,1
E07000037,W06000023,1
E07000038,W06000020,1
E07000038,W06000022,1
E07000038,W06000023,6
E07000039,W06000020,1
E07000039,W06000023,4
E07000040,W06000020,3
E07000040,W06000021,10
E07000040,W06000022,4
E07000040,W06000023,10
E07000041,W06000020,6
E07000041,W06000021,15
E07000041,W06000022,17
E07000041,W06000023,7
E07000042,W06000021,10
E07000042,W06000022,3
E07000042,W06000023,8
E07000043,W06000020,3
E07000043,W06000021,12
E07000043,W06000022,7
E07000043,W06000023,4
E07000044,W06000020,2
E07000044,W06000021,13
E07000044,W06000022,3
E07000044,W06000023,3
E07000045,W06000020,7
E07000045,W06000022,3
E07000045,W06000023,10
E07000046,W06000021,3
E07000046,W06000023,5
E07000046,W06000024,5
E07000047,W06000021,2
E07000047,W06000023,3
E07000061,W06000021,1
E07000061,W06000022,3
E07000061,W06000023,1
E07000062,W06000021,1
E07000062,W06000023,5
E07000063,W06000023,5
E07000064,W06000021,1
E07000064,W06000023,12
E07000064,W06000024,1
E07000065,W06000021,2
E07000065,W06000022,1
E07000065,W06000023,10
E07000065,W06000024,1
E07000066,W06000021,2
E07000066,W06000022,5
E07000066,W06000023,3
E07000067,W06000020,2
E07000067,W06000021,1
E07000067,W06000022,1
E07000067,W06000023,3
E07000067,W06000024,2
E07000069,W06000022,2
E07000069,W06000024,1
E07000070,W06000020,1
E07000070,W06000022,3
E07000070,W06000023,6
E07000071,W06000020,1
E07000071,W06000021,2
E07000071,W06000022,7
E07000071,W06000023,8
E07000072,W06000021,5
E07000072,W06000023,1
E07000072,W06000024,1
E07000073,W06000022,2
E07000075,W06000020,5
E07000075,W06000022,3
E07000075,W06000023,3
E07000076,W06000023,5
E07000077,W06000021,13
E07000077,W06000022,2
E07000077,W06000023,4
E07000078,W06000020,5
E07000078,W06000021,21
E07000078,W06000022,12
E07000078,W06000023,4
E07000078,W06000024,2
E07000079,W06000020,3
E07000079,W06000021,8
E07000079,W06000022,13
E07000079,W06000023,8
E07000080,W06000020,14
E07000080,W06000021,250
E07000080,W06000022,27
E07000080,W06000023,11
E07000080,W06000024,2
E07000081,W06000020,3
E07000081,W06000021,22
E07000081,W06000022,10
E07000081,W06000023,7
E07000081,W06000024,5
E07000082,W06000020,3
E07000082,W06000021,20
E07000082,W06000022,16
E07000082,W06000023,10
E07000082,W06000024,2
E07000083,W06000020,2
E07000083,W06000021,10
E07000083,W06000022,2
E07000083,W06000023,15
E07000083,W06000024,1
E07000084,W06000020,1
E07000084,W06000021,8
E07000084,W06000022,9
E07000084,W06000023,13
E07000084,W06000024,1
E07000085,W06000021,2
E07000085,W06000023,8
E07000086,W06000020,7
E07000086,W06000021,2
E07000086,W06000022,8
E07000086,W06000023,1
E07000086,W06000024,2
E07000087,W06000021,1
E07000087,W06000022,1
E07000087,W06000023,11
E07000088,W06000021,2
E07000088,W06000022,3
E07000088,W06000023,2
E07000089,W06000020,4
E07000089,W06000021,8
E07000089,W06000022,1
E07000089,W06000023,3
E07000090,W06000021,3
E07000090,W06000022,3
E07000090,W06000023,4
E07000091,W06000020,2
E07000091,W06000022,6
E07000091,W06000023,9
E07000092,W06000020,1
E07000092,W06000021,6
E07000092,W06000022,3
E07000092,W06000023,10
E07000093,W06000021,4
E07000093,W06000022,6
E07000093,W06000023,15
E07000094,W06000020,2
E07000094,W06000021,7
E07000094,W06000022,6
E07000094,W06000023,9
E07000095,W06000020,1
E07000095,W06000021,1
E07000095,W06000022,2
E07000095,W06000023,1
E07000096,W06000022,3
E07000096,W06000023,4
E07000096,W06000024,1
E07000098,W06000022,2
E07000098,W06000023,5
E07000099,W06000020,3
E07000099,W06000021,2
E07000099,W06000022,2
E07000099,W06000023,5
E07000099,W06000024,3
E07000102,W06000021,3
E07000102,W06000022,5
E07000103,W06000020,1
E07000103,W06000022,2
E07000103,W06000023,1
E07000105,W06000020,1
E07000105,W06000022,2
E07000105,W06000023,9
E07000106,W06000020,1
E07000106,W06000021,2
E07000106,W06000022,3
E07000106,W06000023,3
E07000107,W06000022,3
E07000107,W06000023,9
E07000107,W06000024,2
E07000108,W06000020,2
E07000108,W06000021,1
E07000108,W06000022,6
E07000108,W06000023,22
