from,to,value
E02000039,E02001455,2
E02000057,E02001450,2
E02000083,E02001453,1
E02000087,E02001456,1
E02000089,E02001456,1
E02000101,E02001453,1
E02000113,E02001459,1
E02000116,E02001450,3
E02000123,E02001450,1
E02000127,E02001451,1
E02000131,E02001453,2
E02000144,E02001453,4
E02000172,E02001450,1
E02000181,E02001456,1
E02000181,E02001458,1
E02000188,E02001450,1
E02000203,E02001451,1
E02000246,E02001459,1
E02000256,E02001458,1
E02000289,E02001455,3
E02000290,E02001452,1
E02000298,E02001458,1
E02000314,E02001453,1
E02000314,E02001459,1
E02000333,E02001453,1
E02000358,E02001456,3
E02000361,E02001458,1
E02000367,E02001454,1
E02000367,E02001458,2
E02000369,E02001450,1
E02000372,E02001457,1
E02000381,E02001459,1
E02000390,E02001450,1
E02000417,E02001450,1
E02000417,E02001456,2
E02000423,E02001458,2
E02000456,E02001458,6
E02000461,E02001457,2
E02000477,E02001455,1
E02000480,E02001451,1
E02000485,E02001451,1
E02000511,E02001456,1
E02000515,E02001450,1
E02000532,E02001454,3
E02000538,E02001452,4
E02000554,E02001456,1
E02000564,E02001456,1
E02000570,E02001452,2
E02000574,E02001453,1
E02000587,E02001458,2
E02000632,E02001450,3
E02000638,E02001450,4
E02000657,E02001456,3
E02000662,E02001458,1
E02000670,E02001458,1
E02000671,E02001450,2
E02000675,E02001456,1
E02000679,E02001458,1
E02000685,E02001457,3
E02000693,E02001453,2
E02000698,E02001459,2
E02000715,E02001457,3
E02000725,E02001458,2
E02000731,E02001457,1
E02000815,E02001450,1
E02000816,E02001455,1
E02000828,E02001456,3
E02000883,E02001450,1
E02000883,E02001451,1
E02000886,E02001450,1
E02000894,E02001453,1
E02000908,E02001450,2
E02000915,E02001458,2
E02000918,E02001458,2
E02000919,E02001451,1
E02000926,E02001450,1
E02000928,E02001458,1
E02000936,E02001455,1
E02000936,E02001456,2
E02000939,E02001456,2
E02000941,E02001450,6
E02000941,E02001456,2
E02000952,E02001453,1
E02000953,E02001450,1
E02000956,E02001458,2
E02000981,E02001458,2
E02000985,E02001456,1
E02000989,E02001456,1
E02000990,E02001455,1
E02000992,E02001458,1
E02000997,E02001450,1
E02001005,E02001459,1
E02001018,E02001457,1
E02001020,E02001454,1
E02001040,E02001452,2
E02001066,E02001451,1
E02001066,E02001453,1
E02001066,E02001456,1
E02001068,E02001457,1
E02001072,E02001450,1
E02001076,E02001458,1
E02001079,E02001453,1
E02001080,E02001450,1
E02001081,E02001459,3
E02001082,E02001458,1
E02001084,E02001457,1
E02001087,E02001458,1
E02001087,E02001459,1
E02001089,E02001458,3
E02001129,E02001456,1
E02001165,E02001458,1
E02001167,E02001456,1
E02001170,E02001453,2
E02001173,E02001453,2
E02001174,E02001459,1
E02001176,E02001450,2
E02001179,E02001458,2
E02001179,E02001459,1
E02001183,E02001450,1
E02001196,E02001459,1
E02001202,E02001451,1
E02001217,E02001459,1
E02001227,E02001456,1
E02001229,E02001450,1
E02001239,E02001451,3
E02001263,E02001452,1
E02001278,E02001455,4
E02001285,E02001458,1
E02001289,E02001455,2
E02001296,E02001456,1
E02001297,E02001450,1
E02001301,E02001452,3
E02001304,E02001450,2
E02001310,E02001453,1
E02001310,E02001454,1
E02001316,E02001458,1
E02001327,E02001454,3
E02001327,E02001456,1
E02001327,E02001459,2
E02001328,E02001450,1
E02001328,E02001453,1
E02001328,E02001454,25
E02001328,E02001455,4
E02001328,E02001456,5
E02001328,E02001457,3
E02001328,E02001458,3
E02001329,E02001454,7
E02001329,E02001456,2
E02001329,E02001457,7
E02001330,E02001451,3
E02001330,E02001454,2
E02001330,E02001455,4
E02001330,E02001457,2
E02001330,E02001459,1
E02001331,E02001450,1
E02001331,E02001454,5
E02001331,E02001455,5
E02001331,E02001457,3
E02001332,E02001454,3
E02001333,E02001453,4
E02001333,E02001457,2
E02001333,E02001458,3
E02001334,E02001453,1
E02001334,E02001455,3
E02001335,E02001454,2
E02001336,E02001451,1
E02001336,E02001457,2
E02001336,E02001459,1
E02001337,E02001452,1
E02001337,E02001455,2
E02001337,E02001457,2
E02001338,E02001457,2
E02001338,E02001458,1
E02001338,E02001459,2
E02001339,E02001450,1
E02001339,E02001457,1
E02001339,E02001458,1
E02001340,E02001450,1
E02001340,E02001453,1
E02001340,E02001456,1
E02001340,E02001458,1
E02001341,E02001450,3
E02001341,E02001451,3
E02001341,E02001453,1
E02001341,E02001456,2
E02001341,E02001457,1
E02001341,E02001459,1
E02001346,E02001453,1
E02001346,E02001456,2
E02001346,E02001458,4
E02001347,E02001451,2
E02001347,E02001453,2
E02001347,E02001454,12
E02001347,E02001455,6
E02001347,E02001458,1
E02001347,E02001459,11
E02001348,E02001450,5
E02001348,E02001452,4
E02001348,E02001453,2
E02001348,E02001454,16
E02001348,E02001455,7
E02001348,E02001456,3
E02001348,E02001457,4
E02001348,E02001458,4
E02001348,E02001459,5
E02001349,E02001450,4
E02001349,E02001451,3
E02001349,E02001452,6
E02001349,E02001453,4
E02001349,E02001454,8
E02001349,E02001455,10
E02001349,E02001457,5
E02001349,E02001458,8
E02001349,E02001459,12
E02001350,E02001452,2
E02001350,E02001454,7
E02001350,E02001455,1
E02001351,E02001450,1
E02001351,E02001452,7
E02001351,E02001454,9
E02001351,E02001455,3
E02001351,E02001456,8
E02001351,E02001457,4
E02001351,E02001458,2
E02001351,E02001459,2
E02001352,E02001451,1
E02001352,E02001452,4
E02001352,E02001454,7
E02001352,E02001455,6
E02001352,E02001456,1
E02001352,E02001457,58
E02001352,E02001459,5
E02001353,E02001454,13
E02001353,E02001455,1
E02001353,E02001458,1
E02001353,E02001459,1
E02001354,E02001452,2
E02001354,E02001456,3
E02001354,E02001457,3
E02001355,E02001452,4
E02001355,E02001454,4
E02001355,E02001455,1
E02001355,E02001456,1
E02001355,E02001459,2
E02001356,E02001450,3
E02001356,E02001453,5
E02001356,E02001455,1
E02001356,E02001457,1
E02001356,E02001459,1
E02001357,E02001450,2
E02001357,E02001451,2
E02001357,E02001454,7
E02001357,E02001456,1
E02001357,E02001458,2
E02001358,E02001451,1
E02001358,E02001452,4
E02001358,E02001454,4
E02001358,E02001455,9
E02001358,E02001457,12
E02001358,E02001458,6
E02001358,E02001459,3
E02001359,E02001450,4
E02001359,E02001452,1
E02001359,E02001454,4
E02001360,E02001450,1
E02001360,E02001452,1
E02001360,E02001453,8
E02001360,E02001454,1
E02001360,E02001457,3
E02001360,E02001458,4
E02001360,E02001459,12
E02001361,E02001453,3
E02001361,E02001454,8
E02001361,E02001455,4
E02001361,E02001458,2
E02001362,E02001453,3
E02001362,E02001454,3
E02001362,E02001455,1
E02001363,E02001454,5
E02001363,E02001459,1
E02001364,E02001450,3
E02001364,E02001453,1
E02001364,E02001455,3
E02001364,E02001457,1
E02001365,E02001451,1
E02001365,E02001452,4
E02001365,E02001454,7
E02001365,E02001455,2
E02001365,E02001458,3
E02001365,E02001459,1
E02001366,E02001450,7
E02001366,E02001454,1
E02001366,E02001455,27
E02001366,E02001458,4
E02001366,E02001459,1
E02001367,E02001455,3
E02001367,E02001458,2
E02001368,E02001450,2
E02001368,E02001451,1
E02001368,E02001453,1
E02001368,E02001454,1
E02001368,E02001456,3
E02001368,E02001457,2
E02001368,E02001458,2
E02001368,E02001459,1
E02001369,E02001450,2
E02001369,E02001454,3
E02001369,E02001455,5
E02001369,E02001456,3
E02001369,E02001457,2
E02001369,E02001458,1
E02001370,E02001451,2
E02001370,E02001455,2
E02001370,E02001459,1
E02001371,E02001451,2
E02001371,E02001455,1
E02001371,E02001459,1
E02001372,E02001450,3
E02001372,E02001452,2
E02001372,E02001453,4
E02001373,E02001451,2
E02001373,E02001454,7
E02001373,E02001457,1
E02001374,E02001450,1
E02001374,E02001451,2
E02001374,E02001452,4
E02001375,E02001457,7
E02001376,E02001457,11
E02001376,E02001458,1
E02001376,E02001459,5
E02001377,E02001453,4
E02001377,E02001454,1
E02001377,E02001456,4
E02001377,E02001457,2
E02001377,E02001458,1
E02001377,E02001459,1
E02001378,E02001455,1
E02001378,E02001459,2
E02001380,E02001453,4
E02001381,E02001451,1
E02001381,E02001455,2
E02001381,E02001458,3
E02001382,E02001456,1
E02001382,E02001458,2
E02001383,E02001452,1
E02001383,E02001453,3
E02001383,E02001456,3
E02001383,E02001457,1
E02001383,E02001458,3
E02001384,E02001450,1
E02001384,E02001453,2
E02001385,E02001452,1
E02001385,E02001458,1
E02001386,E02001450,1
E02001386,E02001451,1
E02001386,E02001452,4
E02001386,E02001453,1
E02001386,E02001457,1
E02001387,E02001452,1
E02001387,E02001453,1
E02001388,E02001450,4
E02001388,E02001455,2
E02001388,E02001456,5
E02001388,E02001458,3
E02001389,E02001450,2
E02001389,E02001453,2
E02001389,E02001455,1
E02001389,E02001456,2
E02001389,E02001457,1
E02001389,E02001458,4
E02001389,E02001459,2
E02001390,E02001451,2
E02001390,E02001456,1
E02001391,E02001453,1
E02001391,E02001454,2
E02001391,E02001458,1
E02001392,E02001457,1
E02001393,E02001452,1
E02001394,E02001453,1
E02001394,E02001458,1
E02001395,E02001450,3
E02001395,E02001453,3
E02001396,E02001450,7
E02001396,E02001453,5
E02001396,E02001454,3
E02001396,E02001455,1
E02001396,E02001456,3
E02001396,E02001457,1
E02001396,E02001458,6
E02001396,E02001459,1
E02001397,E02001450,1
E02001398,E02001450,2
E02001398,E02001453,1
E02001398,E02001456,4
E02001398,E02001458,1
E02001402,E02001452,2
E02001402,E02001453,3
E02001402,E02001456,2
E02001403,E02001454,1
E02001403,E02001456,1
E02001404,E02001456,2
E02001404,E02001457,3
E02001405,E02001454,1
E02001405,E02001455,1
E02001406,E02001456,1
E02001411,E02001456,1
E02001414,E02001454,1
E02001415,E02001457,2
E02001416,E02001450,1
E02001417,E02001454,2
E02001417,E02001455,1
E02001417,E02001458,1
E02001419,E02001453,1
E02001419,E02001456,1
E02001420,E02001456,5
E02001420,E02001458,7
E02001421,E02001454,2
E02001421,E02001459,2
E02001425,E02001459,4
E02001426,E02001451,1
E02001426,E02001458,1
E02001429,E02001453,3
E02001429,E02001454,5
E02001429,E02001455,3
E02001429,E02001457,7
E02001429,E02001458,4
E02001430,E02001450,2
E02001430,E02001452,8
E02001430,E02001453,1
E02001430,E02001455,1
E02001431,E02001450,3
E02001431,E02001452,1
E02001431,E02001454,4
E02001431,E02001455,1
E02001431,E02001458,1
E02001432,E02001450,6
E02001432,E02001451,1
E02001432,E02001452,1
E02001432,E02001453,2
E02001432,E02001455,2
E02001432,E02001456,4
E02001432,E02001457,1
E02001432,E02001458,2
E02001432,E02001459,5
E02001433,E02001450,1
E02001433,E02001454,7
E02001433,E02001455,1
E02001433,E02001457,5
E02001433,E02001458,1
E02001433,E02001459,1
E02001434,E02001450,1
E02001434,E02001451,4
E02001434,E02001453,2
E02001434,E02001454,20
E02001434,E02001455,2
E02001434,E02001458,8
E02001435,E02001450,3
E02001435,E02001452,2
E02001435,E02001456,4
E02001435,E02001457,11
E02001435,E02001458,1
E02001435,E02001459,1
E02001436,E02001450,9
E02001436,E02001451,2
E02001436,E02001452,3
E02001436,E02001454,8
E02001436,E02001455,3
E02001436,E02001456,5
E02001436,E02001457,5
E02001436,E02001458,2
E02001436,E02001459,1
E02001437,E02001452,3
E02001437,E02001453,6
E02001437,E02001455,1
E02001437,E02001457,3
E02001437,E02001459,1
E02001438,E02001450,7
E02001438,E02001456,1
E02001438,E02001458,4
E02001438,E02001459,3
E02001439,E02001450,2
E02001439,E02001452,7
