from,to,value
E02000001,W02000128,2
E02000035,W02000127,1
E02000040,W02000120,1
E02000045,W02000123,6
E02000048,W02000124,1
E02000117,W02000124,1
E02000118,W02000126,1
E02000119,W02000123,1
E02000166,W02000126,1
E02000176,W02000127,1
E02000180,W02000127,1
E02000188,W02000127,1
E02000194,W02000127,1
E02000231,W02000125,2
E02000244,W02000124,1
E02000258,W02000122,1
E02000268,W02000129,1
E02000296,W02000124,4
E02000309,W02000123,1
E02000324,W02000127,3
E02000347,W02000128,2
E02000348,W02000126,1
E02000350,W02000129,2
E02000351,W02000129,1
E02000359,W02000128,1
E02000360,W02000126,1
E02000370,W02000127,1
E02000372,W02000120,2
E02000372,W02000123,1
E02000372,W02000124,1
E02000372,W02000127,1
E02000372,W02000129,2
E02000375,W02000126,1
E02000386,W02000123,6
E02000386,W02000127,1
E02000388,W02000123,1
E02000390,W02000128,1
E02000391,W02000125,1
E02000407,W02000127,2
E02000416,W02000128,3
E02000423,W02000120,1
E02000424,W02000124,2
E02000432,W02000127,2
E02000443,W02000125,2
E02000455,W02000129,1
E02000465,W02000123,1
E02000481,W02000128,5
E02000495,W02000120,1
E02000498,W02000124,4
E02000501,W02000123,1
E02000502,W02000120,1
E02000502,W02000124,1
E02000508,W02000120,1
E02000531,W02000129,2
E02000545,W02000125,2
E02000562,W02000127,2
E02000573,W02000123,2
E02000593,W02000126,1
E02000602,W02000129,1
E02000611,W02000122,1
E02000619,W02000124,1
E02000630,W02000127,1
E02000631,W02000127,1
E02000648,W02000126,2
E02000649,W02000124,2
E02000654,W02000126,1
E02000662,W02000122,1
E02000666,W02000128,1
E02000667,W02000120,1
E02000677,W02000127,1
E02000686,W02000127,3
E02000692,W02000128,3
E02000697,W02000123,1
E02000701,W02000127,1
E02000713,W02000126,6
E02000755,W02000128,2
E02000764,W02000123,3
E02000787,W02000127,1
E02000788,W02000125,2
E02000805,W02000127,1
E02000810,W02000127,1
E02000814,W02000129,1
E02000816,W02000126,3
E02000819,W02000124,1
E02000825,W02000126,1
E02000830,W02000124,1
E02000831,W02000120,1
E02000831,W02000128,2
E02000835,W02000126,1
E02000836,W02000122,2
E02000860,W02000125,3
E02000867,W02000125,1
E02000880,W02000127,1
E02000881,W02000126,1
E02000883,W02000123,2
E02000885,W02000123,1
E02000898,W02000120,1
E02000916,W02000120,1
E02000917,W02000128,3
E02000928,W02000126,4
E02000933,W02000127,2
E02000942,W02000127,2
E02000943,W02000125,1
E02000943,W02000127,1
E02000943,W02000129,1
E02000964,W02000127,1
E02000967,W02000123,1
E02000975,W02000127,1
E02000976,W02000125,1
E02000980,W02000128,1
E02000988,W02000120,1
E02001063,W02000120,1
E02001063,W02000123,1
E02001070,W02000128,1
E02001073,W02000122,2
E02001076,W02000125,4
E02001101,W02000123,1
E02001103,W02000126,2
E02001165,W02000129,2
E02001192,W02000122,2
E02001217,W02000122,2
E02001223,W02000124,1
E02001224,W02000120,2
E02001241,W02000125,1
E02001270,W02000124,1
E02001283,W02000120,2
E02001313,W02000127,3
E02001316,W02000123,3
E02001333,W02000124,1
E02001335,W02000126,1
E02001369,W02000125,1
E02001377,W02000122,1
E02001381,W02000123,1
E02001387,W02000126,2
E02001398,W02000124,1
E02001407,W02000128,1
E02001413,W02000126,1
E02001423,W02000128,1
E02001474,W02000120,1
E02001494,W02000120,1
E02001501,W02000125,1
E02001501,W02000126,1
E02001513,W02000124,7
E02001537,W02000120,1
E02001557,W02000128,2
E02001568,W02000126,1
E02001584,W02000129,1
E02001604,W02000127,1
E02001617,W02000123,2
E02001646,W02000129,1
E02001656,W02000127,2
E02001675,W02000126,1
E02001691,W02000124,2
E02001722,W02000124,1
E02001725,W02000123,1
E02001725,W02000125,2
E02001791,W02000122,1
E02001803,W02000120,1
E02001826,W02000127,1
E02001842,W02000126,1
E02001850,W02000123,2
E02001857,W02000126,1
E02001890,W02000126,2
E02001899,W02000122,3
E02001901,W02000124,2
E02001918,W02000124,1
E02001930,W02000122,1
E02001948,W02000120,2
E02001949,W02000125,4
E02001975,W02000122,2
E02001984,W02000122,2
E02001987,W02000129,1
E02002002,W02000120,2
E02002010,W02000120,3
E02002018,W02000120,2
E02002032,W02000128,1
E02002033,W02000123,1
E02002037,W02000123,2
E02002080,W02000127,2
E02002086,W02000123,1
E02002091,W02000123,2
E02002092,W02000128,2
E02002095,W02000123,2
E02002134,W02000120,1
E02002141,W02000123,2
E02002144,W02000124,1
E02002155,W02000120,1
E02002160,W02000122,1
E02002162,W02000127,2
E02002176,W02000122,4
E02002177,W02000129,2
E02002256,W02000127,1
E02002290,W02000127,1
E02002329,W02000120,3
E02002352,W02000123,1
E02002363,W02000127,2
E02002568,W02000127,2
E02002593,W02000123,2
E02002596,W02000126,1
E02002604,W02000126,2
E02002616,W02000120,1
E02002648,W02000124,2
E02002694,W02000126,1
E02002702,W02000129,1
E02002741,W02000125,1
E02002768,W02000124,2
E02002858,W02000122,1
E02002890,W02000125,1
E02002895,W02000126,2
E02002905,W02000127,2
E02002909,W02000127,2
E02002910,W02000124,2
E02002910,W02000125,2
E02002910,W02000127,1
E02002911,W02000123,2
E02002911,W02000127,1
E02002916,W02000128,26
E02002918,W02000128,1
E02002922,W02000120,1
E02002922,W02000127,2
E02002923,W02000123,2
E02002924,W02000126,4
E02002925,W02000123,2
E02002925,W02000125,2
E02002925,W02000128,2
E02002927,W02000125,2
E02002929,W02000120,1
E02002929,W02000128,1
E02002933,W02000125,2
E02002934,W02000125,1
E02002968,W02000120,3
E02002988,W02000124,1
E02002992,W02000128,1
E02002993,W02000128,1
E02002996,W02000126,1
E02002996,W02000127,1
E02002998,W02000126,1
E02003000,W02000127,3
E02003003,W02000129,1
E02003008,W02000125,1
E02003008,W02000129,3
E02003012,W02000120,2
E02003012,W02000123,1
E02003016,W02000124,1
E02003021,W02000123,1
E02003026,W02000127,1
E02003026,W02000128,4
E02003028,W02000126,2
E02003028,W02000128,2
E02003030,W02000123,1
E02003030,W02000127,2
E02003031,W02000126,1
E02003033,W02000128,2
E02003036,W02000124,1
E02003036,W02000126,1
E02003036,W02000127,4
E02003037,W02000129,3
E02003041,W02000126,2
E02003041,W02000127,1
E02003045,W02000127,1
E02003047,W02000127,4
E02003048,W02000124,1
E02003050,W02000127,2
E02003058,W02000127,2
E02003060,W02000120,2
E02003065,W02000126,1
E02003065,W02000127,3
E02003067,W02000128,1
E02003068,W02000125,1
E02003073,W02000127,2
E02003075,W02000122,2
E02003082,W02000122,2
E02003088,W02000126,1
E02003094,W02000128,1
E02003097,W02000127,1
E02003098,W02000124,2
E02003101,W02000128,3
E02003102,W02000122,2
E02003103,W02000126,1
E02003110,W02000127,3
E02003113,W02000122,3
E02003117,W02000127,1
E02003136,W02000126,2
E02003140,W02000124,3
E02003143,W02000123,4
E02003143,W02000125,1
E02003144,W02000126,1
E02003154,W02000125,2
E02003164,W02000127,2
E02003165,W02000127,2
E02003181,W02000120,1
E02003184,W02000128,1
E02003187,W02000122,1
E02003192,W02000124,1
E02003201,W02000120,1
E02003202,W02000126,1
E02003205,W02000120,1
E02003219,W02000122,4
E02003223,W02000125,2
E02003229,W02000128,3
E02003230,W02000126,1
E02003248,W02000128,2
E02003270,W02000122,2
E02003282,W02000126,1
E02003293,W02000127,3
E02003308,W02000123,1
E02003313,W02000127,3
E02003321,W02000123,1
E02003339,W02000127,1
E02003357,W02000125,2
E02003362,W02000125,3
E02003368,W02000126,1
E02003373,W02000125,1
E02003384,W02000123,1
E02003384,W02000126,2
E02003386,W02000127,1
E02003394,W02000125,1
E02003400,W02000127,2
E02003406,W02000127,3
E02003423,W02000127,2
E02003426,W02000125,1
E02003426,W02000128,2
E02003440,W02000129,1
E02003448,W02000125,3
E02003450,W02000122,2
E02003464,W02000126,5
E02003487,W02000123,2
E02003511,W02000123,1
E02003513,W02000123,2
E02003514,W02000123,2
E02003523,W02000120,1
E02003530,W02000125,1
E02003542,W02000125,4
E02003545,W02000122,1
E02003547,W02000126,1
E02003557,W02000128,1
E02003567,W02000123,6
E02003578,W02000123,6
E02003588,W02000125,1
E02003592,W02000124,1
E02003608,W02000123,3
E02003616,W02000122,2
E02003618,W02000122,1
E02003619,W02000126,2
E02003647,W02000128,3
E02003649,W02000125,2
E02003653,W02000127,1
E02003655,W02000125,2
E02003660,W02000126,1
E02003663,W02000125,1
E02003667,W02000126,1
E02003672,W02000122,2
E02003680,W02000124,1
E02003688,W02000125,2
E02003693,W02000125,3
E02003694,W02000127,1
E02003697,W02000126,1
E02003701,W02000122,1
E02003702,W02000120,1
E02003702,W02000127,3
E02003707,W02000127,2
E02003724,W02000124,2
E02003725,W02000122,1
E02003733,W02000128,1
E02003735,W02000124,1
E02003736,W02000125,1
E02003740,W02000123,1
E02003755,W02000128,2
E02003777,W02000129,1
E02003793,W02000122,3
E02003800,W02000122,2
E02003803,W02000124,1
E02003810,W02000124,1
E02003878,W02000127,1
E02003882,W02000127,1
E02003888,W02000120,1
E02003907,W02000125,1
E02003915,W02000124,1
E02003916,W02000123,1
E02003916,W02000127,3
E02003916,W02000129,1
E02003923,W02000128,2
E02003928,W02000124,3
E02003930,W02000124,1
E02003930,W02000128,1
E02003931,W02000122,3
E02003933,W02000126,1
E02003939,W02000125,1
E02003939,W02000128,1
E02003942,W02000123,3
E02003944,W02000126,1
E02004004,W02000124,2
E02004006,W02000120,3
E02004012,W02000127,2
E02004012,W02000128,1
E02004022,W02000123,1
E02004024,W02000126,1
E02004074,W02000128,3
E02004081,W02000128,3
E02004096,W02000120,1
E02004118,W02000123,2
E02004120,W02000126,2
E02004129,W02000123,2
E02004132,W02000129,2
E02004141,W02000125,2
E02004142,W02000129,1
E02004151,W02000120,1
E02004154,W02000124,1
E02004156,W02000126,1
E02004156,W02000128,1
E02004157,W02000126,1
E02004158,W02000127,1
E02004164,W02000124,3
E02004187,W02000124,1
E02004188,W02000123,2
E02004196,W02000125,2
E02004199,W02000128,1
E02004205,W02000124,2
E02004207,W02000123,1
E02004211,W02000129,1
E02004215,W02000125,2
E02004217,W02000126,1
E02004229,W02000120,2
E02004252,W02000123,2
E02004255,W02000123,1
E02004256,W02000125,1
E02004256,W02000126,1
E02004256,W02000127,1
E02004259,W02000122,3
E02004260,W02000127,1
E02004260,W02000128,3
E02004261,W02000125,1
E02004270,W02000129,1
E02004271,W02000123,5
E02004273,W02000125,2
E02004276,W02000125,2
E02004287,W02000124,2
E02004314,W02000120,1
E02004353,W02000126,4
E02004356,W02000123,2
E02004356,W02000125,1
E02004362,W02000120,2
E02004364,W02000127,2
E02004375,W02000123,3
E02004383,W02000123,3
E02004394,W02000125,2
E02004395,W02000127,1
E02004399,W02000123,1
E02004411,W02000123,1
E02004411,W02000124,3
E02004416,W02000120,8
E02004418,W02000122,2
E02004420,W02000129,2
E02004428,W02000120,1
E02004429,W02000125,2
E02004459,W02000122,4
E02004462,W02000128,2
E02004462,W02000129,1
E02004479,W02000126,3
E02004501,W02000125,1
E02004512,W02000125,3
E02004518,W02000125,1
E02004533,W02000123,3
E02004541,W02000120,1
E02004541,W02000125,2
E02004594,W02000125,2
E02004614,W02000123,1
E02004615,W02000129,2
E02004617,W02000126,5
E02004619,W02000127,2
E02004619,W02000128,3
E02004622,W02000128,1
E02004626,W02000128,2
E02004627,W02000122,2
E02004627,W02000126,3
E02004630,W02000128,2
E02004633,W02000123,2
E02004633,W02000129,3
E02004634,W02000125,2
E02004649,W02000129,4
E02004653,W02000124,2
E02004653,W02000127,4
E02004656,W02000124,2
E02004656,W02000126,1
E02004660,W02000124,1
E02004664,W02000127,3
E02004665,W02000126,1
E02004669,W02000122,1
E02004671,W02000127,1
E02004672,W02000127,3
E02004674,W02000129,2
E02004678,W02000125,2
E02004680,W02000129,1
E02004686,W02000127,1
E02004691,W02000127,2
E02004694,W02000120,2
E02004695,W02000123,1
E02004695,W02000129,3
E02004697,W02000127,3
E02004704,W02000124,1
E02004708,W02000125,1
E02004710,W02000122,1
E02004731,W02000125,1
E02004732,W02000127,1
E02004743,W02000122,2
E02004751,W02000128,2
E02004755,W02000122,3
E02004755,W02000128,1
E02004758,W02000125,2
E02004759,W02000122,1
E02004764,W02000120,2
E02004778,W02000122,1
E02004786,W02000126,1
E02004789,W02000126,2
E02004795,W02000125,1
E02004795,W02000127,1
E02004800,W02000126,1
E02004805,W02000123,1
E02004808,W02000120,4
E02004808,W02000129,3
E02004821,W02000127,1
E02004822,W02000125,1
E02004823,W02000123,2
E02004831,W02000129,3
E02004832,W02000120,3
E02004833,W02000125,2
E02004835,W02000127,3
E02004839,W02000124,3
E02004841,W02000125,4
E02004842,W02000124,1
E02004844,W02000124,3
E02004846,W02000126,2
E02004850,W02000128,1
E02004865,W02000128,3
E02004877,W02000128,6
E02004883,W02000129,3
E02004884,W02000124,2
E02004885,W02000125,1
E02004887,W02000127,1
E02004891,W02000127,1
E02004896,W02000128,1
E02004900,W02000128,1
E02004901,W02000128,1
E02004914,W02000129,2
E02004916,W02000127,1
E02004917,W02000128,1
E02004919,W02000128,2
E02004923,W02000123,1
E02004925,W02000126,5
E02004927,W02000125,2
E02004943,W02000122,2
E02004943,W02000123,1
E02004985,W02000126,2
E02004995,W02000124,1
E02005001,W02000125,1
E02005016,W02000123,2
E02005034,W02000127,1
E02005057,W02000124,4
E02005070,W02000128,2
E02005073,W02000122,2
E02005075,W02000128,1
E02005081,W02000123,1
E02005084,W02000126,4
E02005102,W02000123,3
E02005117,W02000122,1
E02005132,W02000125,1
E02005132,W02000126,4
E02005133,W02000127,2
E02005146,W02000127,2
E02005147,W02000128,1
E02005147,W02000129,1
E02005164,W02000128,2
E02005166,W02000123,1
E02005172,W02000129,2
E02005215,W02000122,1
E02005226,W02000124,3
E02005234,W02000127,1
E02005308,W02000123,1
E02005309,W02000128,5
E02005337,W02000122,2
E02005337,W02000129,2
E02005339,W02000122,2
E02005343,W02000125,1
E02005344,W02000127,1
E02005346,W02000123,1
E02005347,W02000125,1
E02005349,W02000126,1
E02005353,W02000123,1
