from,to,value
E02000268,E02002286,1
E02000362,E02002287,2
E02000535,E02002280,1
E02000583,E02002286,1
E02000865,E02002287,3
E02000868,E02002287,1
E02000877,E02002287,2
E02000986,E02002285,1
E02001005,E02002286,2
E02001017,E02002285,1
E02001021,E02002283,1
E02001028,E02002289,1
E02001029,E02002287,1
E02001040,E02002283,1
E02001040,E02002285,1
E02001048,E02002285,1
E02001055,E02002286,1
E02001062,E02002287,3
E02001064,E02002287,4
E02001066,E02002287,1
E02001067,E02002287,3
E02001073,E02002285,2
E02001073,E02002286,1
E02001075,E02002281,1
E02001078,E02002287,1
E02001098,E02002285,2
E02001100,E02002285,2
E02001103,E02002289,1
E02001104,E02002280,1
E02001104,E02002286,1
E02001110,E02002289,2
E02001114,E02002285,1
E02001115,E02002280,1
E02001116,E02002285,1
E02001117,E02002285,3
E02001118,E02002288,1
E02001119,E02002280,1
E02001119,E02002287,2
E02001124,E02002285,1
E02001126,E02002287,1
E02001127,E02002285,5
E02001127,E02002287,1
E02001128,E02002281,1
E02001128,E02002285,1
E02001128,E02002289,1
E02001132,E02002285,1
E02001134,E02002285,1
E02001134,E02002286,2
E02001134,E02002287,1
E02001135,E02002285,4
E02001139,E02002285,6
E02001139,E02002287,1
E02001141,E02002285,4
E02001141,E02002287,3
E02001143,E02002283,1
E02001143,E02002285,1
E02001143,E02002287,2
E02001143,E02002289,1
E02001144,E02002287,1
E02001146,E02002285,2
E02001146,E02002287,2
E02001148,E02002285,2
E02001152,E02002287,2
E02001156,E02002287,1
E02001169,E02002285,1
E02001170,E02002285,1
E02001176,E02002285,1
E02001177,E02002281,1
E02001195,E02002288,1
E02001204,E02002281,1
E02001214,E02002286,1
E02001218,E02002285,1
E02001231,E02002284,2
E02001243,E02002285,2
E02001245,E02002286,1
E02001263,E02002285,1
E02001273,E02002285,2
E02001274,E02002285,1
E02001276,E02002281,1
E02001276,E02002285,1
E02001278,E02002284,1
E02001286,E02002286,1
E02001319,E02002285,1
E02001319,E02002287,1
E02001323,E02002285,2
E02001362,E02002289,1
E02001377,E02002280,2
E02001383,E02002287,1
E02001394,E02002289,1
E02001409,E02002285,1
E02001452,E02002286,1
E02001466,E02002287,1
E02001471,E02002281,1
E02001506,E02002288,1
E02001509,E02002280,2
E02001509,E02002283,1
E02001509,E02002284,3
E02001509,E02002285,2
E02001509,E02002286,5
E02001509,E02002287,1
E02001509,E02002288,2
E02001510,E02002281,1
E02001510,E02002284,5
E02001510,E02002287,1
E02001510,E02002288,1
E02001510,E02002289,2
E02001511,E02002280,2
E02001511,E02002286,4
E02001512,E02002280,7
E02001512,E02002283,2
E02001512,E02002284,3
E02001512,E02002286,7
E02001512,E02002287,2
E02001512,E02002289,1
E02001513,E02002280,2
E02001513,E02002284,5
E02001513,E02002285,1
E02001513,E02002287,2
E02001513,E02002288,2
E02001514,E02002281,1
E02001514,E02002284,3
E02001514,E02002286,1
E02001514,E02002287,2
E02001515,E02002281,1
E02001515,E02002282,1
E02001515,E02002284,1
E02001515,E02002286,2
E02001515,E02002287,5
E02001516,E02002284,1
E02001516,E02002286,5
E02001516,E02002288,1
E02001516,E02002289,1
E02001517,E02002285,1
E02001517,E02002286,2
E02001517,E02002287,3
E02001517,E02002288,1
E02001518,E02002280,2
E02001518,E02002281,3
E02001518,E02002283,1
