from,to,value
E06000001,W06000022,2
E06000001,W06000023,3
E06000004,W06000020,1
E06000005,W06000021,1
E06000006,W06000023,1
E06000007,W06000022,1
E06000007,W06000023,2
E06000010,W06000020,1
E06000010,W06000023,10
E06000011,W06000020,1
E06000011,W06000021,1
E06000011,W06000023,5
E06000013,W06000021,1
E06000014,W06000022,1
E06000014,W06000023,1
E06000015,W06000020,1
E06000015,W06000022,3
E06000015,W06000023,1
E06000016,W06000021,3
E06000016,W06000022,1
E06000016,W06000024,1
E06000018,W06000021,3
E06000018,W06000022,1
E06000018,W06000023,2
E06000019,W06000020,50
E06000019,W06000021,524
E06000019,W06000022,47
E06000019,W06000023,722
E06000019,W06000024,10
E06000020,W06000021,3
E06000020,W06000022,11
E06000020,W06000023,77
E06000020,W06000024,2
E06000021,W06000021,1
E06000021,W06000023,2
E06000022,W06000020,11
E06000022,W06000021,9
E06000022,W06000022,29
E06000022,W06000023,3
E06000022,W06000024,2
E06000023,W06000020,48
E06000023,W06000021,118
E06000023,W06000022,195
E06000023,W06000023,5
E06000023,W06000024,8
E06000024,W06000020,18
E06000024,W06000021,50
E06000024,W06000022,87
E06000024,W06000023,2
E06000024,W06000024,2
E06000025,W06000020,44
E06000025,W06000021,103
E06000025,W06000022,133
E06000025,W06000024,4
E06000026,W06000021,2
E06000026,W06000022,5
E06000026,W06000023,4
E06000027,W06000022,1
E06000030,W06000021,4
E06000030,W06000022,19
E06000030,W06000024,2
E06000031,W06000023,5
E06000032,W06000021,1
E06000032,W06000022,1
E06000033,W06000021,1
E06000034,W06000022,1
E06000034,W06000023,1
E06000035,W06000021,1
E06000035,W06000023,2
E06000036,W06000022,1
E06000037,W06000022,2
E06000037,W06000023,1
E06000038,W06000023,1
E06000039,W06000020,1
E06000039,W06000021,1
E06000040,W06000023,3
E06000042,W06000021,1
E06000042,W06000022,3
E06000042,W06000023,4
E06000042,W06000024,1
E06000043,W06000022,2
E06000043,W06000023,2
E06000044,W06000022,1
E06000044,W06000023,1
E06000045,W06000021,2
E06000045,W06000022,3
E06000045,W06000023,3
E06000046,W06000022,8
E06000047,W06000020,1
E06000047,W06000021,7
E06000047,W06000022,3
E06000047,W06000023,1
E06000047,W06000024,3
E06000049,W06000020,2
E06000049,W06000021,2
E06000049,W06000023,7
E06000049,W06000024,1
E06000050,W06000021,3
E06000050,W06000022,3
E06000050,W06000023,16
E06000050,W06000024,3
E06000051,W06000020,2
E06000051,W06000021,28
E06000051,W06000022,4
E06000051,W06000023,1589
E06000051,W06000024,2
E06000052,W06000020,4
E06000052,W06000021,11
E06000052,W06000022,5
E06000052,W06000023,8
E06000052,W06000024,1
E06000054,W06000020,5
E06000054,W06000021,20
E06000054,W06000022,25
E06000054,W06000023,17
E06000054,W06000024,9
E06000055,W06000023,1
E06000055,W06000024,2
E06000056,W06000022,2
E06000057,W06000023,4
E06000058,W06000020,3
E06000058,W06000021,3
E06000058,W06000022,5
E06000058,W06000023,3
E06000058,W06000024,1
E06000059,W06000020,2
E06000059,W06000021,2
E06000059,W06000022,1
E06000059,W06000023,7
E06000060,W06000021,3
E06000060,W06000022,14
E06000060,W06000023,3
E06000061,W06000021,3
E06000062,W06000020,2
E06000062,W06000021,1
E06000062,W06000022,3
E06000062,W06000023,2
E06000062,W06000024,4
E07000009,W06000022,1
E07000011,W06000023,1
E07000012,W06000023,1
E07000027,W06000024,2
E07000028,W06000022,1
E07000030,W06000023,1
E07000032,W06000023,3
E07000034,W06000021,1
E07000035,W06000021,1
E07000035,W06000022,2
E07000036,W06000024,1
E07000038,W06000020,1
E07000038,W06000022,1
E07000040,W06000020,3
E07000040,W06000022,5
E07000041,W06000020,2
E07000041,W06000021,1
E07000041,W06000022,6
E07000042,W06000022,1
E07000043,W06000021,1
E07000043,W06000022,2
E07000043,W06000023,3
E07000045,W06000021,2
E07000045,W06000022,5
E07000045,W06000023,2
E07000046,W06000021,2
E07000046,W06000022,1
E07000046,W06000023,1
E07000061,W06000023,1
E07000062,W06000022,1
E07000064,W06000022,1
E07000066,W06000020,1
E07000066,W06000023,1
E07000067,W06000023,1
E07000068,W06000023,2
E07000069,W06000022,1
E07000070,W06000024,2
E07000071,W06000021,1
E07000071,W06000022,1
E07000071,W06000023,2
E07000072,W06000022,1
E07000073,W06000021,2
E07000075,W06000022,1
E07000076,W06000022,1
E07000076,W06000024,1
E07000077,W06000021,1
E07000077,W06000022,3
E07000078,W06000021,12
E07000078,W06000022,9
E07000079,W06000021,5
E07000079,W06000022,6
E07000079,W06000023,1
E07000080,W06000020,45
E07000080,W06000021,1199
E07000080,W06000022,126
E07000080,W06000023,6
E07000080,W06000024,3
E07000081,W06000020,10
E07000081,W06000021,28
E07000081,W06000022,13
E07000081,W06000023,11
E07000082,W06000020,7
E07000082,W06000021,43
E07000082,W06000022,19
E07000082,W06000023,6
E07000082,W06000024,3
E07000083,W06000020,2
E07000083,W06000021,21
E07000083,W06000022,3
E07000084,W06000022,1
E07000084,W06000023,3
E07000085,W06000021,1
E07000085,W06000022,2
E07000086,W06000022,3
E07000088,W06000023,1
E07000089,W06000022,1
E07000090,W06000020,1
E07000090,W06000022,2
E07000090,W06000023,2
E07000091,W06000022,1
E07000092,W06000021,1
E07000092,W06000023,2
E07000093,W06000022,4
E07000093,W06000023,1
E07000094,W06000023,1
E07000096,W06000022,1
E07000098,W06000023,1
E07000099,W06000021,1
E07000099,W06000022,1
E07000102,W06000022,1
E07000103,W06000021,1
E07000103,W06000022,1
E07000105,W06000023,1
E07000105,W06000024,1
E07000106,W06000020,2
E07000107,W06000023,1
E07000108,W06000024,1
E07000109,W06000022,1
E07000110,W06000023,1
