from,to,value
E02000001,E02003904,1
E02000003,E02003901,3
E02000010,E02003909,2
E02000034,E02003907,1
E02000034,E02003908,2
E02000042,E02003907,2
E02000045,E02003909,3
E02000051,E02003908,1
E02000052,E02003908,5
E02000056,E02003903,1
E02000059,E02003909,3
E02000061,E02003904,1
E02000066,E02003909,1
E02000110,E02003904,1
E02000114,E02003908,1
E02000119,E02003909,2
E02000123,E02003901,1
E02000125,E02003907,1
E02000131,E02003906,2
E02000139,E02003907,1
E02000144,E02003909,2
E02000157,E02003901,4
E02000168,E02003909,1
E02000172,E02003909,1
E02000174,E02003906,5
E02000178,E02003900,2
E02000179,E02003901,1
E02000181,E02003906,1
E02000206,E02003906,2
E02000206,E02003909,1
E02000226,E02003905,4
E02000230,E02003900,1
E02000241,E02003901,3
E02000253,E02003909,1
E02000255,E02003905,2
E02000269,E02003907,2
E02000271,E02003901,2
E02000286,E02003903,1
E02000305,E02003909,1
E02000309,E02003908,2
E02000333,E02003904,2
E02000333,E02003906,1
E02000351,E02003907,1
E02000354,E02003907,2
E02000355,E02003905,4
E02000356,E02003904,2
E02000363,E02003900,4
E02000364,E02003900,1
E02000366,E02003906,1
E02000369,E02003904,2
E02000372,E02003900,3
E02000372,E02003901,1
E02000372,E02003907,3
E02000377,E02003902,1
E02000379,E02003905,1
E02000379,E02003909,1
E02000382,E02003901,1
E02000390,E02003901,2
E02000391,E02003908,1
E02000392,E02003906,4
E02000394,E02003906,2
E02000395,E02003908,1
E02000412,E02003907,1
E02000416,E02003908,2
E02000418,E02003907,1
E02000420,E02003902,1
E02000423,E02003903,1
E02000426,E02003909,1
E02000443,E02003901,1
E02000447,E02003901,2
E02000449,E02003909,3
E02000467,E02003904,2
E02000468,E02003904,1
E02000484,E02003908,2
E02000501,E02003906,1
E02000508,E02003900,1
E02000514,E02003909,3
E02000522,E02003903,1
E02000544,E02003908,4
E02000546,E02003909,2
E02000560,E02003909,1
E02000561,E02003901,3
E02000564,E02003908,1
E02000565,E02003909,1
E02000569,E02003906,1
E02000583,E02003908,1
E02000589,E02003909,1
E02000596,E02003908,4
E02000607,E02003901,2
E02000608,E02003901,1
E02000608,E02003908,2
E02000612,E02003901,1
E02000612,E02003909,4
E02000615,E02003901,2
E02000616,E02003908,5
E02000621,E02003901,1
E02000625,E02003904,1
E02000628,E02003909,1
E02000630,E02003901,1
E02000631,E02003901,2
E02000631,E02003903,2
E02000631,E02003905,3
E02000632,E02003905,3
E02000633,E02003907,1
E02000642,E02003908,4
E02000655,E02003909,1
E02000658,E02003907,3
E02000659,E02003900,1
E02000659,E02003906,2
E02000660,E02003907,4
E02000668,E02003909,4
E02000676,E02003903,1
E02000676,E02003904,1
E02000690,E02003904,1
E02000693,E02003900,1
E02000693,E02003903,1
E02000697,E02003904,1
E02000751,E02003908,1
E02000757,E02003906,1
E02000757,E02003908,1
E02000772,E02003909,1
E02000784,E02003909,4
E02000785,E02003901,1
E02000785,E02003906,2
E02000785,E02003907,1
E02000786,E02003907,1
E02000788,E02003905,2
E02000790,E02003903,2
E02000791,E02003901,2
E02000792,E02003901,3
E02000794,E02003909,1
E02000797,E02003907,1
E02000805,E02003907,2
E02000810,E02003900,1
E02000812,E02003909,2
E02000818,E02003909,1
E02000819,E02003908,1
E02000822,E02003904,1
E02000823,E02003905,4
E02000828,E02003901,1
E02000830,E02003903,2
E02000830,E02003908,1
E02000831,E02003907,2
E02000833,E02003907,4
E02000834,E02003908,1
E02000837,E02003903,3
E02000837,E02003906,1
E02000841,E02003901,1
E02000842,E02003902,3
E02000849,E02003908,1
E02000850,E02003909,1
E02000853,E02003904,2
