from,to,value
E02000021,W02000216,1
E02000061,W02000211,1
E02000063,W02000212,1
E02000077,W02000211,1
E02000155,W02000219,1
E02000183,W02000214,1
E02000186,W02000210,1
E02000204,W02000214,4
E02000264,W02000219,2
E02000363,W02000212,1
E02000372,W02000219,2
E02000403,W02000213,1
E02000413,W02000218,1
E02000457,W02000215,2
E02000500,W02000215,1
E02000502,W02000210,1
E02000506,W02000215,1
E02000515,W02000215,3
E02000546,W02000213,1
E02000560,W02000214,1
E02000563,W02000218,1
E02000568,W02000212,1
E02000640,W02000212,1
E02000655,W02000210,1
E02000693,W02000219,1
E02000701,W02000216,1
E02000710,W02000214,2
E02000713,W02000216,1
E02000731,W02000216,2
E02000733,W02000210,1
E02000756,W02000211,1
E02000812,W02000210,1
E02000879,W02000214,1
E02000890,W02000215,2
E02000905,W02000214,3
E02000910,W02000214,1
E02000940,W02000216,1
E02000979,W02000211,1
E02001056,W02000212,5
E02001063,W02000218,1
E02001076,W02000212,1
E02001214,W02000217,1
E02001233,W02000215,1
E02001584,W02000217,1
E02001785,W02000211,1
E02001801,W02000212,3
E02001843,W02000212,3
E02001876,W02000213,1
E02001899,W02000216,1
E02001907,W02000214,1
E02001915,W02000214,5
E02001926,W02000219,2
E02001954,W02000211,3
E02001977,W02000216,1
E02001978,W02000211,4
E02001987,W02000214,1
E02001989,W02000213,1
E02001991,W02000219,1
E02001993,W02000215,1
E02002071,W02000214,1
E02002074,W02000219,2
E02002153,W02000211,1
E02002256,W02000215,1
E02002321,W02000215,1
E02002373,W02000219,1
E02002612,W02000210,1
E02002645,W02000218,9
E02002680,W02000214,1
E02002813,W02000218,1
E02002827,W02000211,4
E02002827,W02000215,1
E02002852,W02000210,1
E02002898,W02000213,1
E02002944,W02000212,3
E02002944,W02000218,1
E02002987,W02000213,1
E02002988,W02000213,1
E02002993,W02000215,1
E02002996,W02000211,2
E02003003,W02000211,3
E02003005,W02000212,1
E02003013,W02000210,2
E02003016,W02000210,1
E02003017,W02000214,2
E02003023,W02000217,1
E02003027,W02000212,1
E02003027,W02000217,1
E02003029,W02000216,1
E02003036,W02000216,1
E02003039,W02000218,2
E02003041,W02000212,2
E02003045,W02000218,1
E02003060,W02000215,1
E02003061,W02000210,1
E02003079,W02000218,3
E02003086,W02000215,1
E02003094,W02000217,1
E02003094,W02000218,1
E02003104,W02000210,2
E02003135,W02000214,1
E02003144,W02000218,1
E02003146,W02000215,1
E02003148,W02000216,1
E02003149,W02000214,1
E02003161,W02000216,2
E02003164,W02000214,1
E02003182,W02000215,1
E02003188,W02000218,1
E02003188,W02000219,1
E02003205,W02000218,2
E02003210,W02000217,2
E02003212,W02000216,1
E02003226,W02000212,1
E02003226,W02000217,1
E02003229,W02000213,1
E02003277,W02000217,3
E02003288,W02000212,1
E02003300,W02000214,9
E02003304,W02000215,2
E02003360,W02000212,1
E02003361,W02000211,1
E02003401,W02000214,1
E02003422,W02000217,1
E02003432,W02000214,1
E02003442,W02000215,1
E02003444,W02000210,1
E02003444,W02000218,1
E02003474,W02000217,4
E02003489,W02000215,1
E02003527,W02000210,3
E02003541,W02000213,3
E02003562,W02000219,1
E02003571,W02000215,3
E02003582,W02000213,2
E02003663,W02000213,2
E02003664,W02000215,1
E02003705,W02000212,1
E02003802,W02000213,1
E02003803,W02000217,1
E02003902,W02000214,1
E02003914,W02000216,2
E02003922,W02000214,2
E02003963,W02000215,3
E02003977,W02000219,3
E02003983,W02000215,1
E02004041,W02000216,1
E02004076,W02000212,2
E02004089,W02000211,1
E02004130,W02000219,3
E02004154,W02000219,1
E02004156,W02000212,1
E02004156,W02000217,2
E02004172,W02000216,2
E02004213,W02000217,2
E02004260,W02000212,2
E02004284,W02000214,1
E02004358,W02000215,2
E02004371,W02000211,2
E02004371,W02000213,1
E02004385,W02000214,1
E02004389,W02000214,1
E02004393,W02000218,1
E02004421,W02000218,2
E02004431,W02000218,1
E02004438,W02000215,1
E02004484,W02000215,1
E02004502,W02000215,2
E02004503,W02000219,2
E02004528,W02000214,2
E02004529,W02000216,2
E02004583,W02000216,1
E02004603,W02000217,3
E02004619,W02000212,2
E02004634,W02000215,1
E02004637,W02000210,2
E02004637,W02000213,4
E02004651,W02000211,1
E02004699,W02000211,2
E02004726,W02000213,1
E02004735,W02000219,3
E02004750,W02000215,2
E02004809,W02000212,1
E02004831,W02000213,1
E02004834,W02000219,1
E02004861,W02000215,2
E02004901,W02000213,1
E02004918,W02000218,1
E02004989,W02000215,1
E02004989,W02000219,1
E02004990,W02000217,1
E02005054,W02000212,1
E02005110,W02000214,2
E02005112,W02000216,1
E02005145,W02000216,1
E02005234,W02000211,2
E02005234,W02000214,1
E02005355,W02000213,2
E02005439,W02000211,1
E02005503,W02000216,2
E02005539,W02000211,3
E02005544,W02000211,4
E02005564,W02000213,1
E02005567,W02000212,2
E02005575,W02000210,2
E02005616,W02000210,3
E02005644,W02000213,2
E02005660,W02000216,1
E02005685,W02000218,1
E02005768,W02000214,1
E02005883,W02000212,1
E02005924,W02000211,1
E02005924,W02000215,1
E02005947,W02000211,1
E02005949,W02000215,1
E02005949,W02000217,1
E02006004,W02000216,1
E02006006,W02000217,1
E02006058,W02000217,1
E02006113,W02000215,1
E02006114,W02000215,1
E02006133,W02000214,1
E02006140,W02000216,1
