from,to,value
E02000003,E02005060,1
E02000003,E02005068,1
E02000012,E02005064,1
E02000015,E02005064,2
E02000016,E02005064,1
E02000017,E02005060,1
E02000019,E02005062,2
E02000020,E02005064,1
E02000047,E02005061,1
E02000047,E02005064,1
E02000050,E02005066,1
E02000065,E02005060,1
E02000066,E02005066,1
E02000066,E02005068,1
E02000067,E02005060,1
E02000067,E02005064,1
E02000067,E02005068,1
E02000068,E02005060,1
E02000068,E02005063,1
E02000068,E02005064,3
E02000070,E02005060,1
E02000070,E02005064,1
E02000071,E02005062,3
E02000071,E02005066,2
E02000071,E02005068,4
E02000072,E02005060,3
E02000072,E02005064,4
E02000072,E02005065,1
E02000072,E02005068,1
E02000073,E02005060,2
E02000073,E02005061,1
E02000073,E02005063,2
E02000073,E02005064,2
E02000073,E02005067,1
E02000074,E02005060,5
E02000074,E02005064,1
E02000074,E02005068,1
E02000075,E02005060,1
E02000075,E02005062,4
E02000075,E02005066,3
E02000077,E02005060,2
E02000077,E02005063,2
E02000077,E02005064,3
E02000077,E02005066,1
E02000078,E02005060,4
E02000078,E02005063,1
E02000078,E02005064,1
E02000078,E02005066,2
E02000078,E02005067,1
E02000079,E02005060,1
E02000079,E02005069,1
E02000080,E02005061,1
E02000080,E02005062,2
E02000080,E02005063,1
E02000080,E02005066,3
E02000080,E02005068,1
E02000081,E02005060,4
E02000081,E02005063,2
E02000081,E02005066,4
E02000082,E02005060,4
E02000082,E02005062,1
E02000082,E02005064,2
E02000082,E02005065,2
E02000082,E02005066,1
E02000083,E02005060,9
E02000083,E02005062,1
E02000083,E02005063,1
E02000083,E02005064,1
E02000083,E02005065,2
E02000083,E02005068,2
E02000083,E02005069,2
E02000084,E02005060,6
E02000084,E02005063,4
E02000084,E02005066,1
E02000084,E02005068,2
E02000085,E02005060,3
E02000085,E02005063,2
E02000085,E02005066,1
E02000085,E02005068,1
E02000086,E02005060,2
E02000086,E02005064,1
E02000086,E02005068,1
E02000087,E02005060,5
E02000087,E02005064,1
E02000087,E02005066,5
E02000087,E02005068,1
E02000088,E02005063,2
E02000088,E02005065,1
E02000089,E02005064,2
E02000089,E02005068,1
E02000090,E02005060,2
E02000090,E02005064,2
E02000091,E02005063,3
E02000091,E02005064,2
E02000092,E02005060,2
E02000092,E02005063,3
E02000092,E02005065,1
E02000092,E02005067,1
E02000094,E02005060,1
E02000101,E02005064,1
E02000114,E02005067,1
E02000123,E02005064,1
E02000128,E02005060,4
E02000128,E02005067,2
E02000131,E02005062,1
E02000132,E02005060,1
E02000133,E02005060,1
E02000133,E02005064,2
E02000133,E02005068,1
E02000134,E02005060,1
E02000134,E02005066,1
E02000136,E02005067,2
E02000137,E02005064,1
E02000140,E02005060,1
E02000142,E02005060,2
E02000142,E02005066,1
E02000144,E02005060,1
E02000144,E02005064,1
E02000144,E02005068,2
E02000145,E02005060,1
E02000145,E02005067,3
E02000145,E02005068,1
E02000146,E02005061,1
E02000148,E02005068,2
E02000149,E02005060,1
E02000149,E02005061,1
E02000149,E02005062,1
E02000149,E02005066,1
E02000149,E02005068,1
E02000150,E02005068,1
E02000151,E02005061,1
E02000152,E02005060,2
E02000152,E02005067,1
E02000152,E02005068,1
E02000153,E02005063,1
E02000154,E02005060,2
E02000154,E02005062,1
E02000154,E02005063,1
E02000155,E02005060,1
E02000155,E02005068,2
E02000156,E02005060,1
E02000156,E02005066,1
E02000157,E02005068,3
E02000159,E02005066,1
E02000160,E02005060,1
E02000160,E02005066,1
E02000160,E02005068,1
E02000161,E02005060,1
E02000161,E02005063,2
E02000161,E02005064,1
E02000162,E02005067,2
E02000162,E02005068,1
E02000163,E02005060,2
E02000163,E02005063,1
E02000163,E02005066,1
E02000163,E02005068,1
E02000165,E02005066,2
E02000165,E02005068,1
E02000183,E02005066,2
E02000197,E02005068,1
E02000214,E02005068,1
E02000221,E02005068,1
E02000229,E02005068,1
E02000234,E02005060,1
E02000236,E02005060,1
E02000245,E02005069,1
E02000248,E02005063,2
E02000254,E02005066,1
E02000303,E02005060,1
E02000306,E02005060,1
E02000307,E02005061,1
E02000314,E02005066,1
E02000315,E02005060,1
E02000315,E02005061,1
E02000315,E02005063,1
E02000315,E02005065,1
E02000317,E02005064,1
E02000318,E02005060,1
E02000318,E02005064,4
E02000318,E02005066,1
E02000320,E02005060,2
E02000320,E02005066,1
E02000321,E02005060,1
E02000326,E02005060,1
E02000326,E02005066,3
E02000326,E02005068,1
E02000327,E02005063,1
E02000329,E02005066,1
E02000329,E02005068,1
E02000329,E02005069,1
E02000331,E02005063,1
E02000331,E02005068,1
E02000332,E02005060,1
E02000332,E02005063,1
E02000332,E02005066,1
E02000333,E02005066,1
E02000334,E02005063,1
E02000335,E02005062,1
E02000335,E02005068,1
E02000337,E02005060,2
E02000339,E02005064,1
E02000340,E02005063,1
E02000341,E02005060,1
E02000341,E02005064,4
E02000341,E02005066,2
E02000343,E02005068,1
E02000344,E02005060,1
E02000344,E02005062,2
E02000345,E02005069,1
E02000346,E02005064,1
E02000347,E02005064,2
E02000347,E02005069,3
E02000348,E02005069,1
E02000351,E02005064,1
E02000398,E02005064,1
E02000408,E02005064,1
E02000417,E02005069,1
E02000464,E02005063,1
E02000468,E02005060,1
E02000468,E02005064,1
E02000469,E02005063,2
E02000478,E02005068,1
E02000479,E02005060,1
E02000480,E02005060,2
E02000482,E02005062,1
E02000484,E02005063,1
E02000486,E02005060,1
E02000487,E02005064,1
E02000489,E02005066,1
E02000504,E02005060,1
E02000510,E02005060,1
E02000525,E02005060,1
E02000541,E02005063,1
E02000547,E02005063,1
E02000549,E02005063,1
E02000554,E02005060,1
E02000580,E02005061,1
E02000622,E02005061,3
E02000623,E02005069,3
E02000628,E02005068,1
E02000632,E02005069,1
E02000635,E02005064,1
E02000647,E02005068,1
E02000648,E02005068,9
E02000660,E02005068,1
E02000662,E02005060,1
E02000662,E02005067,1
E02000663,E02005062,2
E02000670,E02005068,4
E02000673,E02005062,1
E02000673,E02005064,1
E02000674,E02005060,1
E02000674,E02005068,2
E02000675,E02005060,1
E02000676,E02005064,1
E02000677,E02005060,4
E02000678,E02005068,2
E02000680,E02005062,1
E02000681,E02005060,3
E02000682,E02005060,2
E02000682,E02005062,1
E02000682,E02005068,1
E02000686,E02005060,1
E02000686,E02005064,1
E02000687,E02005068,3
E02000705,E02005061,1
E02000713,E02005060,1
E02000715,E02005066,1
E02000717,E02005060,1
E02000721,E02005066,1
E02000722,E02005066,3
E02000722,E02005067,1
E02000723,E02005060,1
E02000724,E02005060,9
E02000728,E02005064,1
E02000733,E02005064,1
E02000738,E02005060,1
E02000738,E02005068,1
E02000742,E02005060,1
E02000744,E02005064,1
E02000745,E02005064,1
E02000746,E02005064,1
E02000749,E02005061,1
E02000768,E02005064,1
E02000788,E02005060,1
E02000813,E02005066,1
E02000830,E02005068,1
E02000845,E02005060,1
E02000856,E02005060,1
E02000859,E02005060,1
E02000867,E02005064,2
E02000872,E02005066,3
E02000876,E02005067,6
E02000877,E02005061,1
E02000878,E02005067,1
E02000879,E02005061,1
E02000887,E02005061,1
E02000887,E02005067,1
E02000889,E02005066,1
E02000903,E02005060,1
E02000911,E02005066,1
E02000916,E02005066,1
E02000918,E02005064,1
E02000920,E02005064,2
E02000926,E02005064,1
E02000969,E02005064,1
E02001048,E02005064,1
E02001064,E02005064,1
E02001161,E02005064,1
E02001229,E02005060,1
E02001230,E02005060,1
E02001234,E02005060,1
E02001500,E02005064,1
E02001534,E02005060,1
E02001615,E02005064,3
E02001670,E02005064,1
E02001674,E02005064,1
E02001678,E02005064,1
E02001806,E02005067,1
E02001862,E02005060,1
E02001883,E02005064,1
E02001977,E02005064,1
E02001985,E02005068,1
E02002054,E02005060,4
E02002348,E02005064,1
E02002463,E02005060,1
E02002722,E02005069,1
E02002872,E02005064,1
E02002992,E02005064,1
E02003003,E02005068,1
E02003191,E02005069,1
E02003254,E02005067,1
E02003257,E02005067,1
E02003263,E02005064,1
E02003264,E02005068,2
E02003269,E02005068,2
E02003276,E02005068,1
E02003278,E02005068,1
E02003279,E02005061,1
E02003279,E02005068,1
E02003280,E02005068,2
E02003283,E02005064,1
E02003283,E02005068,1
E02003284,E02005064,1
E02003289,E02005060,2
E02003289,E02005068,1
E02003290,E02005069,1
E02003291,E02005068,3
E02003293,E02005064,3
E02003295,E02005064,1
E02003297,E02005066,1
E02003298,E02005061,1
E02003299,E02005060,1
E02003301,E02005060,2
E02003301,E02005061,1
E02003302,E02005061,2
E02003304,E02005064,1
E02003308,E02005060,2
E02003309,E02005060,1
E02003311,E02005063,1
E02003311,E02005064,1
E02003313,E02005062,1
E02003313,E02005063,1
E02003314,E02005060,10
E02003314,E02005062,1
E02003314,E02005063,5
E02003314,E02005064,16
E02003314,E02005065,1
E02003314,E02005066,3
E02003314,E02005067,2
E02003314,E02005068,11
E02003315,E02005060,20
E02003315,E02005062,6
E02003315,E02005063,12
E02003315,E02005064,33
E02003315,E02005066,10
E02003315,E02005067,2
E02003315,E02005068,12
E02003315,E02005069,4
E02003316,E02005060,40
E02003316,E02005061,2
E02003316,E02005062,9
E02003316,E02005063,19
E02003316,E02005064,33
E02003316,E02005065,4
E02003316,E02005066,8
E02003316,E02005067,3
E02003316,E02005068,29
E02003316,E02005069,5
E02003317,E02005060,17
E02003317,E02005061,6
E02003317,E02005062,8
E02003317,E02005063,9
E02003317,E02005064,12
E02003317,E02005066,3
E02003317,E02005067,4
E02003317,E02005068,16
E02003317,E02005069,1
E02003318,E02005060,17
